% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.586509823e+05 +1.586509823e+05 +1.588001323e+05 +1.588001323e+05 +3.8445e+00 -4.5527e+00 -1.9704e+00 -4.3212e+00 -3.1667e+00
2 +2.709065087e+03 +2.709065087e+03 +2.858215087e+03 +2.858215087e+03 -6.8675e-01 -2.0118e-01 +3.8211e-01 -1.4990e+00 -1.0809e+00
19 +1.703532896e+02 +1.703532896e+02 +3.195032896e+02 +3.195032896e+02 -1.5571e+00 -1.3851e+00 -2.0372e+00 +2.4793e+00 -1.5000e+00
175 +1.496565084e+02 +1.496565084e+02 +2.988065084e+02 +2.988065084e+02 -1.4316e+00 -1.4311e+00 -2.0445e+00 +2.4074e+00 -1.5558e+00
635 +9.549260861e+01 +9.549260861e+01 +2.446426086e+02 +2.446426086e+02 -9.8212e-01 -1.4561e+00 -1.4659e+00 +5.7232e-01 -3.0407e+00
692 +3.792910264e+01 +3.792910264e+01 +1.870791026e+02 +1.870791026e+02 -4.9510e-01 -1.3524e+00 -7.0961e-01 +5.0327e-01 -3.6977e+00
818 +1.684237536e+01 +1.684237536e+01 +1.659923754e+02 +1.659923754e+02 -5.4119e-01 -1.2315e+00 -7.7682e-01 +6.1346e-01 -3.7787e+00
917 +1.533515865e+01 +1.533515865e+01 +1.644851587e+02 +1.644851587e+02 -6.2297e-01 -1.2322e+00 -7.6812e-01 +6.3357e-01 -3.8042e+00
922 +7.050128427e+00 +7.050128427e+00 +1.562001284e+02 +1.562001284e+02 -5.6311e-01 -1.1985e+00 -8.7599e-01 +8.6054e-01 -3.9168e+00
1092 +5.760878510e+00 +5.760878510e+00 +1.549108785e+02 +1.549108785e+02 -5.4760e-01 -1.2243e+00 -8.5033e-01 +8.4009e-01 -3.8076e+00
1228 +3.837535563e+00 +3.837535563e+00 +1.529875356e+02 +1.529875356e+02 -5.7570e-01 -1.1264e+00 -8.3945e-01 +8.0202e-01 -3.7403e+00
1626 +2.499309931e+00 +2.499309931e+00 +1.516493099e+02 +1.516493099e+02 -4.4784e-01 -1.0044e+00 -8.1438e-01 +8.4549e-01 -3.7529e+00
4912 +1.582058226e+00 +1.582058226e+00 +1.507320582e+02 +1.507320582e+02 -3.2162e-01 -8.2268e-01 -6.7064e-01 +9.6082e-01 -3.7236e+00
8324 +9.477809162e-01 +9.477809162e-01 +1.500977809e+02 +1.500977809e+02 -1.6887e-01 -6.1226e-01 -4.0049e-01 +1.1817e+00 -3.5844e+00
8940 +6.307132093e-01 +6.307132093e-01 +1.497807132e+02 +1.497807132e+02 -1.6977e-01 -5.8951e-01 -3.6978e-01 +1.2194e+00 -3.6131e+00
13727 +3.923476759e-01 +3.923476759e-01 +1.495423477e+02 +1.495423477e+02 -1.4508e-01 -5.3490e-01 -2.7788e-01 +1.3419e+00 -3.4896e+00
23390 +2.505968049e-01 +2.505968049e-01 +1.494005968e+02 +1.494005968e+02 -1.1756e-01 -4.8701e-01 -2.0971e-01 +1.4422e+00 -3.3893e+00
41609 +1.556240296e-01 +1.556240296e-01 +1.493056240e+02 +1.493056240e+02 -1.0614e-01 -4.6626e-01 -1.5971e-01 +1.5219e+00 -3.2820e+00
65486 +9.971190871e-02 +9.971190871e-02 +1.492497119e+02 +1.492497119e+02 -8.9802e-02 -4.4380e-01 -1.2366e-01 +1.5885e+00 -3.1918e+00
73063 +5.849263390e-02 +5.849263390e-02 +1.492084926e+02 +1.492084926e+02 -6.9186e-02 -4.1175e-01 -4.8007e-02 +1.7229e+00 -2.9778e+00
73634 +3.961718870e-02 +3.961718870e-02 +1.491896172e+02 +1.491896172e+02 -6.8795e-02 -3.9879e-01 -4.6184e-02 +1.7172e+00 -2.9887e+00
75633 +2.498297351e-02 +2.498297351e-02 +1.491749830e+02 +1.491749830e+02 -7.1477e-02 -4.0488e-01 -4.9890e-02 +1.7163e+00 -2.9862e+00
110286 +1.576760012e-02 +1.576760012e-02 +1.491657676e+02 +1.491657676e+02 -6.9527e-02 -3.9917e-01 -3.5250e-02 +1.7443e+00 -2.9387e+00
148483 +9.881793833e-03 +9.881793833e-03 +1.491598818e+02 +1.491598818e+02 -6.6744e-02 -3.9318e-01 -2.3218e-02 +1.7666e+00 -2.8968e+00
182901 +6.303429932e-03 +6.303429932e-03 +1.491563034e+02 +1.491563034e+02 -6.3855e-02 -3.8810e-01 -1.5366e-02 +1.7820e+00 -2.8686e+00
214838 +3.981029777e-03 +3.981029777e-03 +1.491539810e+02 +1.491539810e+02 -6.2081e-02 -3.8465e-01 -8.3210e-03 +1.7959e+00 -2.8423e+00
243783 +2.511871363e-03 +2.511871363e-03 +1.491525119e+02 +1.491525119e+02 -6.0711e-02 -3.8173e-01 -2.6252e-03 +1.8071e+00 -2.8210e+00
273704 +1.580571545e-03 +1.580571545e-03 +1.491515806e+02 +1.491515806e+02 -5.9409e-02 -3.7938e-01 +1.9307e-03 +1.8161e+00 -2.8037e+00
300748 +9.997361481e-04 +9.997361481e-04 +1.491509997e+02 +1.491509997e+02 -5.8649e-02 -3.7769e-01 +5.4871e-03 +1.8232e+00 -2.7901e+00
326662 +6.309182443e-04 +6.309182443e-04 +1.491506309e+02 +1.491506309e+02 -5.7975e-02 -3.7622e-01 +8.3117e-03 +1.8287e+00 -2.7791e+00
355877 +3.976101439e-04 +3.976101439e-04 +1.491503976e+02 +1.491503976e+02 -5.7354e-02 -3.7501e-01 +1.0614e-02 +1.8332e+00 -2.7702e+00
378449 +2.507377683e-04 +2.507377683e-04 +1.491502507e+02 +1.491502507e+02 -5.6958e-02 -3.7428e-01 +1.2357e-02 +1.8367e+00 -2.7632e+00
420630 +1.573182032e-04 +1.573182032e-04 +1.491501573e+02 +1.491501573e+02 -5.6511e-02 -3.7350e-01 +1.3828e-02 +1.8396e+00 -2.7576e+00
462161 +9.958684035e-05 +9.958684035e-05 +1.491500996e+02 +1.491500996e+02 -5.6260e-02 -3.7296e-01 +1.4894e-02 +1.8418e+00 -2.7532e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.591512739e+03 +7.591512739e+03 +6.591512739e+03 +6.591512739e+03 -3.1258e+00 +2.3732e+00 +3.4472e+00 -1.4416e+00 +1.9512e+00
4 +4.173524735e+03 +4.173524735e+03 +3.173524735e+03 +3.173524735e+03 -4.6038e+00 -2.2611e+00 +9.6855e-01 -9.4539e-01 -1.0264e+00
32 +1.193156258e+03 +1.193156258e+03 +1.931562584e+02 +1.931562584e+02 -3.0924e+00 +1.7306e+00 +8.7756e-03 -7.8939e-01 -2.6551e-01
121 +8.951793105e+02 +8.951793105e+02 -1.048206895e+02 -1.048206895e+02 -2.9273e+00 +1.5980e+00 -1.6796e-01 -9.7913e-01 -3.7824e-01
264 +6.185300339e+02 +6.185300339e+02 -3.814699661e+02 -3.814699661e+02 -2.7656e+00 +1.3916e+00 +2.0009e-02 -8.0433e-01 -4.7892e-02
370 +3.751930192e+02 +3.751930192e+02 -6.248069808e+02 -6.248069808e+02 -3.5359e+00 +8.9045e-01 -5.4098e-01 -9.7923e-01 -1.3771e+00
467 +1.125164239e+02 +1.125164239e+02 -8.874835761e+02 -8.874835761e+02 -3.1535e+00 +1.1249e+00 +1.3499e+00 -1.0993e+00 -3.8098e-01
569 +6.315088016e+01 +6.315088016e+01 -9.368491198e+02 -9.368491198e+02 -2.9070e+00 +1.4697e+00 +1.9515e+00 -8.2501e-01 -6.1110e-01
665 +5.851830437e+01 +5.851830437e+01 -9.414816956e+02 -9.414816956e+02 -2.9166e+00 +1.4555e+00 +1.9568e+00 -8.3638e-01 -6.0501e-01
716 +3.000984409e+01 +3.000984409e+01 -9.699901559e+02 -9.699901559e+02 -2.8913e+00 +1.2796e+00 +1.7959e+00 -7.9874e-01 -4.5811e-01
