% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.625411897e+01 +8.625411897e+01 +1.270341190e+02 +1.270341190e+02
820 +6.302736626e+01 +6.302736626e+01 +1.038073663e+02 +1.038073663e+02
1715 +3.737603156e+01 +3.737603156e+01 +7.815603156e+01 +7.815603156e+01
1855 +2.510876936e+01 +2.510876936e+01 +6.588876936e+01 +6.588876936e+01
2455 +1.535526492e+01 +1.535526492e+01 +5.613526492e+01 +5.613526492e+01
2932 +9.918924647e+00 +9.918924647e+00 +5.069892465e+01 +5.069892465e+01
3727 +6.289037844e+00 +6.289037844e+00 +4.706903784e+01 +4.706903784e+01
4269 +3.880896550e+00 +3.880896550e+00 +4.466089655e+01 +4.466089655e+01
4791 +2.509066925e+00 +2.509066925e+00 +4.328906692e+01 +4.328906692e+01
7066 +1.583478541e+00 +1.583478541e+00 +4.236347854e+01 +4.236347854e+01
10862 +9.999146949e-01 +9.999146949e-01 +4.177991469e+01 +4.177991469e+01
% function evaluation | noise-free fitness - Fopt (-1.600000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.518271771e+01 +8.518271771e+01 +8.358271771e+01 +8.358271771e+01
1492 +6.279484921e+01 +6.279484921e+01 +6.119484921e+01 +6.119484921e+01
2201 +3.954777374e+01 +3.954777374e+01 +3.794777374e+01 +3.794777374e+01
2889 +2.453649891e+01 +2.453649891e+01 +2.293649891e+01 +2.293649891e+01
3781 +1.520743293e+01 +1.520743293e+01 +1.360743293e+01 +1.360743293e+01
4613 +9.993228941e+00 +9.993228941e+00 +8.393228941e+00 +8.393228941e+00
% function evaluation | noise-free fitness - Fopt (-3.708400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.610545442e+01 +8.610545442e+01 -2.847345456e+02 -2.847345456e+02
1639 +6.280469244e+01 +6.280469244e+01 -3.080353076e+02 -3.080353076e+02
2680 +3.938409280e+01 +3.938409280e+01 -3.314559072e+02 -3.314559072e+02
3583 +2.489104467e+01 +2.489104467e+01 -3.459489553e+02 -3.459489553e+02
% function evaluation | noise-free fitness - Fopt (-3.256000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.629158285e+01 +8.629158285e+01 +5.373158285e+01 +5.373158285e+01
1928 +6.251020726e+01 +6.251020726e+01 +2.995020726e+01 +2.995020726e+01
3896 +3.943525617e+01 +3.943525617e+01 +6.875256170e+00 +6.875256170e+00
% function evaluation | noise-free fitness - Fopt (5.154000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.640051134e+01 +8.640051134e+01 +6.018005113e+02 +6.018005113e+02
868 +6.207709720e+01 +6.207709720e+01 +5.774770972e+02 +5.774770972e+02
1326 +3.958222027e+01 +3.958222027e+01 +5.549822203e+02 +5.549822203e+02
1778 +2.368794961e+01 +2.368794961e+01 +5.390879496e+02 +5.390879496e+02
2343 +1.521893242e+01 +1.521893242e+01 +5.306189324e+02 +5.306189324e+02
2681 +9.953580756e+00 +9.953580756e+00 +5.253535808e+02 +5.253535808e+02
3321 +6.000072681e+00 +6.000072681e+00 +5.214000727e+02 +5.214000727e+02
3615 +3.749240693e+00 +3.749240693e+00 +5.191492407e+02 +5.191492407e+02
