% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.580557948e+07 +7.580557948e+07 +7.580565575e+07 +7.580565575e+07 +2.4401e+00 +4.6925e+00 +2.2774e+00
2 +3.186864915e+07 +3.186864915e+07 +3.186872542e+07 +3.186872542e+07 +3.2030e+00 +3.2155e+00 -7.9219e-01
3 +2.470522136e+06 +2.470522136e+06 +2.470598406e+06 +2.470598406e+06 -2.5646e+00 -2.1559e+00 +1.5536e-01
7 +2.781292082e+05 +2.781292082e+05 +2.782054782e+05 +2.782054782e+05 +4.9665e+00 -2.3474e+00 -2.4725e+00
11 +1.628010648e+05 +1.628010648e+05 +1.628773348e+05 +1.628773348e+05 +2.1830e-01 -3.0797e+00 -2.3394e+00
% function evaluation | noise-free fitness - Fopt (-2.255000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.101253834e+07 +1.101253834e+07 +1.101251579e+07 +1.101251579e+07 -3.8862e-01 -4.5220e+00 -4.0712e+00
2 +3.398182126e+06 +3.398182126e+06 +3.398159576e+06 +3.398159576e+06 +3.6286e+00 +4.2640e+00 -1.4877e+00
4 +1.640850303e+05 +1.640850303e+05 +1.640624803e+05 +1.640624803e+05 +2.2504e+00 -1.5548e+00 -2.7484e+00
6 +3.520293936e+04 +3.520293936e+04 +3.518038936e+04 +3.518038936e+04 +1.2361e+00 +3.9379e+00 -3.6444e+00
% function evaluation | noise-free fitness - Fopt (1.366000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.797197587e+06 +6.797197587e+06 +6.797211247e+06 +6.797211247e+06 +4.1716e+00 -2.8603e+00 -1.3156e+00
2 +3.992704613e+05 +3.992704613e+05 +3.992841213e+05 +3.992841213e+05 -1.6548e+00 -2.1662e+00 +9.6428e-01
8 +2.948205686e+05 +2.948205686e+05 +2.948342286e+05 +2.948342286e+05 +1.7595e+00 -4.7947e+00 -4.8725e+00
9 +2.167097901e+04 +2.167097901e+04 +2.168463901e+04 +2.168463901e+04 +2.3146e+00 -1.9744e+00 -3.5938e+00
23 +6.361996389e+03 +6.361996389e+03 +6.375656389e+03 +6.375656389e+03 -9.8895e-01 +4.9812e-01 +1.9043e+00
% function evaluation | noise-free fitness - Fopt (9.378400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.301895312e+07 +2.301895312e+07 +2.301989096e+07 +2.301989096e+07 -3.2591e+00 +4.2937e+00 +1.3181e-01
2 +9.423658463e+06 +9.423658463e+06 +9.424596303e+06 +9.424596303e+06 -7.2213e-01 -1.6297e+00 -1.5285e+00
4 +1.090103239e+06 +1.090103239e+06 +1.091041079e+06 +1.091041079e+06 -2.3931e-01 -2.0647e+00 +8.3590e-01
15 +1.059428553e+05 +1.059428553e+05 +1.068806953e+05 +1.068806953e+05 -1.3911e+00 -1.3338e+00 +3.1306e+00
19 +3.063655835e+04 +3.063655835e+04 +3.157439835e+04 +3.157439835e+04 -2.6449e+00 -4.0664e+00 +3.7299e+00
27 +1.161445054e+03 +1.161445054e+03 +2.099285054e+03 +2.099285054e+03 +1.8476e+00 -1.8905e+00 +3.2546e-01
% function evaluation | noise-free fitness - Fopt (-7.872000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.722802259e+06 +3.722802259e+06 +3.722723539e+06 +3.722723539e+06 -3.1875e-01 -3.5499e+00 +3.4792e+00
2 +6.956944817e+05 +6.956944817e+05 +6.956157617e+05 +6.956157617e+05 +1.7452e+00 -7.3835e-01 -3.2763e+00
7 +2.508068955e+05 +2.508068955e+05 +2.507281755e+05 +2.507281755e+05 +4.8176e+00 -1.2154e+00 -3.3433e+00
20 +6.773382436e+03 +6.773382436e+03 +6.694662436e+03 +6.694662436e+03 +3.3946e+00 +9.0094e-01 -3.8602e+00
% function evaluation | noise-free fitness - Fopt (6.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.619995511e+06 +5.619995511e+06 +5.620065481e+06 +5.620065481e+06 +4.5810e+00 +3.0238e+00 +1.8895e+00
6 +4.906995663e+03 +4.906995663e+03 +4.976965663e+03 +4.976965663e+03 +1.9445e+00 -4.1139e+00 +2.9030e+00
17 +3.626009512e+03 +3.626009512e+03 +3.695979512e+03 +3.695979512e+03 +9.5167e-01 +5.9880e-01 +2.9877e+00
