% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.419717345e+01 +3.419717345e+01 -6.835282655e+01 -6.835282655e+01 -4.5287e-02 -1.1111e+00 -3.2015e+00
3 +1.186234435e+01 +1.186234435e+01 -9.068765565e+01 -9.068765565e+01 -3.2200e+00 +3.7184e+00 -2.7051e+00
12 +7.952065172e+00 +7.952065172e+00 -9.459793483e+01 -9.459793483e+01 +1.3136e+00 +3.0007e-01 +3.1103e+00
% function evaluation | noise-free fitness - Fopt (7.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.316457626e+01 +7.316457626e+01 +1.448545763e+02 +1.448545763e+02 +4.5129e+00 -1.2897e+00 +6.3505e-01
2 +2.478707447e+00 +2.478707447e+00 +7.416870745e+01 +7.416870745e+01 -7.4093e-02 -1.1697e+00 -2.2044e+00
% function evaluation | noise-free fitness - Fopt (2.140100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.385432734e+01 +2.385432734e+01 +2.378643273e+02 +2.378643273e+02 +3.4529e+00 -4.4723e+00 -3.3988e+00
10 +1.574087703e+01 +1.574087703e+01 +2.297508770e+02 +2.297508770e+02 -3.0569e+00 +3.6323e+00 +3.3911e+00
11 +7.960614922e+00 +7.960614922e+00 +2.219706149e+02 +2.219706149e+02 -1.5060e+00 -3.4339e-02 +4.1328e+00
% function evaluation | noise-free fitness - Fopt (-5.848000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.318036268e+01 +1.318036268e+01 -4.529963732e+01 -4.529963732e+01 -1.3378e+00 -6.0427e-02 +3.0318e+00
9 +8.510164883e+00 +8.510164883e+00 -4.996983512e+01 -4.996983512e+01 -1.3437e-01 +4.6303e+00 +1.1182e+00
20 +3.975839847e+00 +3.975839847e+00 -5.450416015e+01 -5.450416015e+01 +7.5873e-01 -3.1409e+00 +5.4976e-01
% function evaluation | noise-free fitness - Fopt (-6.130800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.844504954e+01 +2.844504954e+01 -5.846349505e+02 -5.846349505e+02 +6.1926e-01 +3.8924e+00 +8.9913e-02
2 +2.027154721e+00 +2.027154721e+00 -6.110528453e+02 -6.110528453e+02 +9.9731e-01 +1.7080e+00 -3.3905e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.144594032e+00 +5.144594032e+00 -9.948554060e+02 -9.948554060e+02 +1.0618e+00 +1.1553e+00 -1.6147e+00
7 +3.605514146e+00 +3.605514146e+00 -9.963944859e+02 -9.963944859e+02 +2.9397e+00 -9.7412e-01 -1.1272e+00
