% function evaluation | noise-free fitness - Fopt (-5.235000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.388829295e+02 +1.388829295e+02 +8.653292954e+01 +8.653292954e+01
207 +6.819693562e+01 +6.819693562e+01 +1.584693562e+01 +1.584693562e+01
% function evaluation | noise-free fitness - Fopt (-1.795400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.736899586e+02 +1.736899586e+02 -5.850041376e+00 -5.850041376e+00
8 +1.511814115e+02 +1.511814115e+02 -2.835858847e+01 -2.835858847e+01
58 +7.859217692e+01 +7.859217692e+01 -1.009478231e+02 -1.009478231e+02
% function evaluation | noise-free fitness - Fopt (7.731000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.744582318e+02 +1.744582318e+02 +2.517682318e+02 +2.517682318e+02
4 +1.431183405e+02 +1.431183405e+02 +2.204283405e+02 +2.204283405e+02
53 +9.316118520e+01 +9.316118520e+01 +1.704711852e+02 +1.704711852e+02
% function evaluation | noise-free fitness - Fopt (3.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.295867983e+02 +5.295867983e+02 +5.695067983e+02 +5.695067983e+02
3 +1.644438403e+02 +1.644438403e+02 +2.043638403e+02 +2.043638403e+02
4 +1.490179824e+02 +1.490179824e+02 +1.889379824e+02 +1.889379824e+02
41 +6.163345112e+01 +6.163345112e+01 +1.015534511e+02 +1.015534511e+02
% function evaluation | noise-free fitness - Fopt (-5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.413440790e+02 +4.413440790e+02 +3.847340790e+02 +3.847340790e+02
2 +2.955051827e+02 +2.955051827e+02 +2.388951827e+02 +2.388951827e+02
4 +1.755072923e+02 +1.755072923e+02 +1.188972923e+02 +1.188972923e+02
22 +1.367352217e+02 +1.367352217e+02 +8.012522169e+01 +8.012522169e+01
65 +9.902086587e+01 +9.902086587e+01 +4.241086587e+01 +4.241086587e+01
102 +5.841777742e+01 +5.841777742e+01 +1.807777418e+00 +1.807777418e+00
% function evaluation | noise-free fitness - Fopt (1.686600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.022572029e+02 +6.022572029e+02 +7.709172029e+02 +7.709172029e+02
2 +1.795164555e+02 +1.795164555e+02 +3.481764555e+02 +3.481764555e+02
8 +1.347065504e+02 +1.347065504e+02 +3.033665504e+02 +3.033665504e+02
292 +9.716733723e+01 +9.716733723e+01 +2.658273372e+02 +2.658273372e+02
% function evaluation | noise-free fitness - Fopt (4.076900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.599528423e+02 +6.599528423e+02 +1.067642842e+03 +1.067642842e+03
2 +5.046834132e+02 +5.046834132e+02 +9.123734132e+02 +9.123734132e+02
4 +2.384469107e+02 +2.384469107e+02 +6.461369107e+02 +6.461369107e+02
31 +1.152830928e+02 +1.152830928e+02 +5.229730928e+02 +5.229730928e+02
95 +6.917250173e+01 +6.917250173e+01 +4.768625017e+02 +4.768625017e+02
% function evaluation | noise-free fitness - Fopt (5.592000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.819481373e+02 +4.819481373e+02 +5.378681373e+02 +5.378681373e+02
4 +1.760703374e+02 +1.760703374e+02 +2.319903374e+02 +2.319903374e+02
7 +1.381467045e+02 +1.381467045e+02 +1.940667045e+02 +1.940667045e+02
31 +6.593579318e+01 +6.593579318e+01 +1.218557932e+02 +1.218557932e+02
% function evaluation | noise-free fitness - Fopt (4.619000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.257988035e+02 +2.257988035e+02 +2.719888035e+02 +2.719888035e+02
7 +1.475013297e+02 +1.475013297e+02 +1.936913297e+02 +1.936913297e+02
96 +9.320773207e+01 +9.320773207e+01 +1.393977321e+02 +1.393977321e+02
% function evaluation | noise-free fitness - Fopt (-3.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.830835662e+02 +8.830835662e+02 +8.431435662e+02 +8.431435662e+02
2 +1.945782676e+02 +1.945782676e+02 +1.546382676e+02 +1.546382676e+02
5 +1.477675551e+02 +1.477675551e+02 +1.078275551e+02 +1.078275551e+02
19 +9.994169137e+01 +9.994169137e+01 +6.000169137e+01 +6.000169137e+01
116 +6.172016523e+01 +6.172016523e+01 +2.178016523e+01 +2.178016523e+01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.442089042e+02 +2.442089042e+02 -7.557910958e+02 -7.557910958e+02
7 +8.440259505e+01 +8.440259505e+01 -9.155974050e+02 -9.155974050e+02
332 +6.110951523e+01 +6.110951523e+01 -9.388904848e+02 -9.388904848e+02
% function evaluation | noise-free fitness - Fopt (-5.039000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.183036781e+02 +3.183036781e+02 +2.679136781e+02 +2.679136781e+02
4 +1.797457825e+02 +1.797457825e+02 +1.293557825e+02 +1.293557825e+02
7 +1.448597600e+02 +1.448597600e+02 +9.446975997e+01 +9.446975997e+01
18 +8.608632027e+01 +8.608632027e+01 +3.569632027e+01 +3.569632027e+01
% function evaluation | noise-free fitness - Fopt (-7.027000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.859057303e+02 +3.859057303e+02 +3.156357303e+02 +3.156357303e+02
8 +1.807847942e+02 +1.807847942e+02 +1.105147942e+02 +1.105147942e+02
16 +8.901141139e+01 +8.901141139e+01 +1.874141139e+01 +1.874141139e+01
% function evaluation | noise-free fitness - Fopt (-6.944000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.799358971e+02 +2.799358971e+02 +2.104958971e+02 +2.104958971e+02
4 +2.307393440e+02 +2.307393440e+02 +1.612993440e+02 +1.612993440e+02
5 +1.575112821e+02 +1.575112821e+02 +8.807128214e+01 +8.807128214e+01
173 +5.975745379e+01 +5.975745379e+01 -9.682546206e+00 -9.682546206e+00
% function evaluation | noise-free fitness - Fopt (1.261900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.157998788e+02 +3.157998788e+02 +4.419898788e+02 +4.419898788e+02
6 +1.655370646e+02 +1.655370646e+02 +2.917270646e+02 +2.917270646e+02
25 +1.203508452e+02 +1.203508452e+02 +2.465408452e+02 +2.465408452e+02
78 +7.240657507e+01 +7.240657507e+01 +1.985965751e+02 +1.985965751e+02
