% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.462026016e+02 +3.462026016e+02 +3.292626016e+02 +3.292626016e+02 -4.2282e+00 -2.0185e+00 -3.9489e+00 -1.7338e+00 -1.5078e+00 +2.6560e+00 -2.2297e+00 -3.1999e+00 +1.7705e+00 +4.0782e+00
2 +3.004110799e+01 +3.004110799e+01 +1.310110799e+01 +1.310110799e+01 +2.2044e+00 +1.1399e+00 +4.6996e+00 +1.5275e+00 -2.6663e+00 -2.7065e-01 -5.6050e-01 -2.1635e-01 -3.2498e+00 -3.9028e+00
7 +1.206344340e+01 +1.206344340e+01 -4.876556597e+00 -4.876556597e+00 +4.0786e+00 +3.1610e+00 -1.5622e+00 +4.4342e+00 +3.9733e+00 -4.0267e+00 +3.2478e-01 -1.8695e+00 +2.3467e+00 +8.2770e-01
14 +7.629211145e+00 +7.629211145e+00 -9.310788855e+00 -9.310788855e+00 +3.6085e+00 +1.1399e+00 -3.4033e+00 +4.0143e+00 +1.9860e+00 +9.2741e-01 +2.2369e+00 -3.7118e+00 -1.9421e+00 -1.8334e+00
131 +4.669025715e+00 +4.669025715e+00 -1.227097429e+01 -1.227097429e+01 +4.5337e+00 +4.1529e+00 +4.8804e-01 +1.2566e+00 +2.0367e+00 -1.3544e+00 +2.8030e+00 -7.1296e-01 +9.2085e-02 -3.4646e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.296114182e+01 +1.296114182e+01 +3.177114182e+01 +3.177114182e+01 +2.1553e+00 -8.5954e-01 +1.3429e+00 -6.9726e-02 -8.3029e-01 -8.8326e-01 -5.9867e-01 -2.5597e+00 +3.9606e+00 +1.6514e+00
15 +8.526976985e+00 +8.526976985e+00 +2.733697699e+01 +2.733697699e+01 -1.5568e+00 -1.4595e+00 +2.2058e+00 +8.0883e-01 +2.4413e+00 -7.8394e-01 +3.5321e+00 -3.2350e+00 -1.1986e+00 +5.1724e-01
269 +5.832610050e+00 +5.832610050e+00 +2.464261005e+01 +2.464261005e+01 +1.4920e+00 +2.1307e+00 +1.8504e+00 +8.9574e-01 +1.3940e+00 -4.0579e+00 +1.0861e+00 +2.9837e-01 -2.3348e+00 +3.3762e+00
% function evaluation | noise-free fitness - Fopt (2.731500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.133962754e+01 +2.133962754e+01 +2.944896275e+02 +2.944896275e+02 -7.3141e-01 +2.3604e+00 -4.3177e+00 +4.5208e+00 +4.0668e-01 +6.6138e-02 -2.6240e+00 -3.6525e+00 -1.5985e+00 -1.2725e+00
20 +1.144922026e+01 +1.144922026e+01 +2.845992203e+02 +2.845992203e+02 -2.4281e-01 -2.2269e+00 -3.5156e+00 +1.3535e+00 -8.5331e-01 -1.2348e+00 +2.8198e-01 -3.4161e+00 -3.8494e+00 +8.7188e-01
150 +7.355557732e+00 +7.355557732e+00 +2.805055577e+02 +2.805055577e+02 -2.5849e+00 +3.0873e+00 -3.1787e+00 -1.0846e+00 +4.7694e+00 -2.4123e+00 +1.1941e+00 -5.0000e+00 +2.0517e+00 +3.2280e+00
307 +6.263084938e+00 +6.263084938e+00 +2.794130849e+02 +2.794130849e+02 -1.2399e+00 +4.9104e+00 -2.9198e+00 +8.0163e-01 +5.0000e+00 -1.8632e+00 -1.3500e+00 -2.5180e+00 +3.1854e-01 +3.1995e+00
% function evaluation | noise-free fitness - Fopt (3.718000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.831222434e+00 +9.831222434e+00 +4.701122243e+01 +4.701122243e+01 -3.8620e+00 +4.3615e+00 +2.2511e+00 +4.2810e+00 -4.7999e+00 -2.3706e+00 +1.1440e+00 -1.8270e+00 -2.3838e+00 +3.3959e+00
