% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.538557155e+07 +4.538557155e+07 +4.538551661e+07 +4.538551661e+07 +9.1331e-01 +4.5881e+00
2 +1.554505233e+06 +1.554505233e+06 +1.554450293e+06 +1.554450293e+06 -4.0182e+00 -2.2118e+00
8 +2.706533192e+05 +2.706533192e+05 +2.705983792e+05 +2.705983792e+05 +2.6452e-01 -2.4893e+00
10 +2.436576444e+05 +2.436576444e+05 +2.436027044e+05 +2.436027044e+05 -3.9186e+00 -1.5431e+00
11 +2.676740684e+04 +2.676740684e+04 +2.671246684e+04 +2.671246684e+04 -3.4160e+00 -9.7264e-01
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.153743699e+07 +3.153743699e+07 +3.153749612e+07 +3.153749612e+07 -3.1442e+00 -4.7413e+00
2 +7.476739784e+05 +7.476739784e+05 +7.477331084e+05 +7.477331084e+05 -4.7746e-01 +1.7026e+00
14 +3.727883835e+05 +3.727883835e+05 +3.728475135e+05 +3.728475135e+05 +1.5498e+00 -4.8658e-01
% function evaluation | noise-free fitness - Fopt (-4.915300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.273212173e+06 +8.273212173e+06 +8.272720643e+06 +8.272720643e+06 -4.5516e+00 -8.9550e-01
3 +8.068484777e+05 +8.068484777e+05 +8.063569477e+05 +8.063569477e+05 -1.1556e+00 +1.3017e+00
7 +4.946368778e+05 +4.946368778e+05 +4.941453478e+05 +4.941453478e+05 -3.8026e+00 +1.2799e+00
15 +4.266284626e+04 +4.266284626e+04 +4.217131626e+04 +4.217131626e+04 -1.7998e+00 +3.6984e-01
% function evaluation | noise-free fitness - Fopt (-1.702000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.425192896e+07 +3.425192896e+07 +3.425175876e+07 +3.425175876e+07 -6.0631e-01 +4.3544e+00
2 +7.761552826e+06 +7.761552826e+06 +7.761382626e+06 +7.761382626e+06 -2.1716e+00 +1.6277e+00
3 +5.547155131e+06 +5.547155131e+06 +5.546984931e+06 +5.546984931e+06 +3.7579e+00 -3.6877e+00
4 +2.358328729e+06 +2.358328729e+06 +2.358158529e+06 +2.358158529e+06 -4.3280e+00 +1.9813e+00
8 +4.934200945e+05 +4.934200945e+05 +4.932498945e+05 +4.932498945e+05 -1.1636e+00 -1.7612e+00
12 +1.500643596e+04 +1.500643596e+04 +1.483623596e+04 +1.483623596e+04 -1.5773e+00 -2.1640e+00
18 +7.364404263e+02 +7.364404263e+02 +5.662404263e+02 +5.662404263e+02 -2.5214e-01 -3.4026e+00
% function evaluation | noise-free fitness - Fopt (-4.697500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.123663595e+06 +3.123663595e+06 +3.123193845e+06 +3.123193845e+06 -4.4595e+00 -4.9798e+00
2 +1.271895000e+05 +1.271895000e+05 +1.267197500e+05 +1.267197500e+05 +3.0741e+00 -2.3628e+00
9 +4.700070018e+04 +4.700070018e+04 +4.653095018e+04 +4.653095018e+04 -4.4218e+00 -3.1022e+00
% function evaluation | noise-free fitness - Fopt (1.999100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.326927791e+07 +2.326927791e+07 +2.326947782e+07 +2.326947782e+07 -1.2383e+00 -3.0830e+00
2 +5.679129177e+05 +5.679129177e+05 +5.681128277e+05 +5.681128277e+05 +2.5798e-01 +3.1086e+00
20 +1.010411702e+05 +1.010411702e+05 +1.012410802e+05 +1.012410802e+05 -7.9443e-02 +4.2848e+00
% function evaluation | noise-free fitness - Fopt (-4.296000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.469839018e+07 +3.469839018e+07 +3.469796058e+07 +3.469796058e+07 +3.2751e+00 +2.2916e+00
2 +9.005810916e+06 +9.005810916e+06 +9.005381316e+06 +9.005381316e+06 -3.6736e-01 +2.7243e+00
3 +4.824064172e+05 +4.824064172e+05 +4.819768172e+05 +4.819768172e+05 -4.3171e+00 +3.6812e+00
14 +1.640822507e+03 +1.640822507e+03 +1.211222507e+03 +1.211222507e+03 -4.3152e+00 +2.6461e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.280753626e+07 +2.280753626e+07 +2.280853626e+07 +2.280853626e+07 -3.1071e+00 -1.0401e+00
2 +6.989210093e+04 +6.989210093e+04 +7.089210093e+04 +7.089210093e+04 +4.5235e-01 +4.9101e+00
% function evaluation | noise-free fitness - Fopt (1.951500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.640693417e+07 +1.640693417e+07 +1.640712932e+07 +1.640712932e+07 +1.7603e+00 +3.7872e+00
2 +3.911450472e+06 +3.911450472e+06 +3.911645622e+06 +3.911645622e+06 +1.7637e+00 +1.5704e+00
4 +4.902730118e+04 +4.902730118e+04 +4.922245118e+04 +4.922245118e+04 +2.6788e+00 +6.6210e-02
% function evaluation | noise-free fitness - Fopt (-4.335000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.224256650e+06 +2.224256650e+06 +2.224213300e+06 +2.224213300e+06 -9.7377e-01 +3.7012e+00
4 +1.161302436e+06 +1.161302436e+06 +1.161259086e+06 +1.161259086e+06 +2.6395e+00 +4.2082e+00
16 +3.194151200e+05 +3.194151200e+05 +3.193717700e+05 +3.193717700e+05 +2.0204e+00 +4.1301e+00
% function evaluation | noise-free fitness - Fopt (2.790900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.054522598e+06 +1.054522598e+06 +1.054801688e+06 +1.054801688e+06 -1.4054e+00 +1.3137e+00
7 +9.167752904e+04 +9.167752904e+04 +9.195661904e+04 +9.195661904e+04 -1.8909e-01 -3.4409e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.517683092e+05 +1.517683092e+05 +1.527683092e+05 +1.527683092e+05 -4.9711e+00 -4.2054e+00
