% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.705696153e+00 +4.705696153e+00 -5.417943038e+02 -5.417943038e+02 +7.9169e-01 +2.3817e+00
15 +9.056563747e-01 +9.056563747e-01 -5.455943436e+02 -5.455943436e+02 -2.2418e+00 +2.1131e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.406760800e+04 +6.406760800e+04 +6.506760800e+04 +6.506760800e+04 -1.5661e+00 -3.2191e+00
2 +4.356832477e+04 +4.356832477e+04 +4.456832477e+04 +4.456832477e+04 +2.7261e+00 -1.4428e+00
3 +3.822434394e+00 +3.822434394e+00 +1.003822434e+03 +1.003822434e+03 -4.7793e-01 +2.1223e+00
15 +2.128044322e+00 +2.128044322e+00 +1.002128044e+03 +1.002128044e+03 +1.4419e+00 +1.7885e+00
% function evaluation | noise-free fitness - Fopt (2.083800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.328350551e+04 +1.328350551e+04 +1.349188551e+04 +1.349188551e+04 -4.7832e-02 -6.5901e-01
2 +3.431469708e+01 +3.431469708e+01 +2.426946971e+02 +2.426946971e+02 +2.7845e+00 +1.9129e+00
9 +4.389692799e+00 +4.389692799e+00 +2.127696928e+02 +2.127696928e+02 -2.9432e-01 +1.1416e+00
% function evaluation | noise-free fitness - Fopt (-1.449600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.779654755e+04 +2.779654755e+04 +2.765158755e+04 +2.765158755e+04 -1.7161e+00 -4.9632e+00
2 +2.763744000e+02 +2.763744000e+02 +1.314144000e+02 +1.314144000e+02 -3.0606e+00 -2.1869e-01
6 +3.118850149e+00 +3.118850149e+00 -1.418411499e+02 -1.418411499e+02 +5.1308e-01 -2.4490e+00
% function evaluation | noise-free fitness - Fopt (-6.300000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.537560355e+00 +3.537560355e+00 -2.762439645e+00 -2.762439645e+00 -1.4174e-02 -2.3286e+00
% function evaluation | noise-free fitness - Fopt (-3.790000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
