% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.949847900e+08 +2.949847900e+08 +2.949841689e+08 +2.949841689e+08 +8.2182e-01 -1.1014e-01
3 +7.446572778e+05 +7.446572778e+05 +7.440361678e+05 +7.440361678e+05 +1.9825e+00 +4.8684e+00
5 +7.349432078e+04 +7.349432078e+04 +7.287321078e+04 +7.287321078e+04 -2.3432e-01 +3.6275e+00
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.739497295e+06 +1.739497295e+06 +1.739242475e+06 +1.739242475e+06 +3.2658e+00 +2.4556e+00
9 +9.632123749e+05 +9.632123749e+05 +9.629575549e+05 +9.629575549e+05 +1.8745e+00 +4.7794e+00
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.740884927e+07 +2.740884927e+07 +2.740890588e+07 +2.740890588e+07 -3.6528e+00 +4.2522e-01
6 +1.693126223e+07 +1.693126223e+07 +1.693131884e+07 +1.693131884e+07 +2.3793e+00 -2.6188e+00
11 +8.461114640e+06 +8.461114640e+06 +8.461171250e+06 +8.461171250e+06 +3.3038e+00 -3.9451e+00
13 +3.139099116e+06 +3.139099116e+06 +3.139155726e+06 +3.139155726e+06 -2.8668e+00 -1.1513e+00
17 +1.110090076e+05 +1.110090076e+05 +1.110656176e+05 +1.110656176e+05 -3.0379e+00 -2.4404e+00
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.513990264e+05 +5.513990264e+05 +5.513809264e+05 +5.513809264e+05 +2.0772e+00 +8.9088e-01
3 +2.425714880e+05 +2.425714880e+05 +2.425533880e+05 +2.425533880e+05 +2.9592e+00 -5.6616e-01
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.420827798e+06 +6.420827798e+06 +6.420865568e+06 +6.420865568e+06 +1.6189e+00 -4.4255e-01
2 +3.861298174e+05 +3.861298174e+05 +3.861675874e+05 +3.861675874e+05 -3.5139e+00 +2.6806e+00
10 +4.608232394e+04 +4.608232394e+04 +4.612009394e+04 +4.612009394e+04 +8.3101e-01 +1.7939e+00
% function evaluation | noise-free fitness - Fopt (-6.720000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.314282791e+05 +8.314282791e+05 +8.313610791e+05 +8.313610791e+05 +2.0431e+00 -1.2038e+00
6 +2.975295234e+05 +2.975295234e+05 +2.974623234e+05 +2.974623234e+05 +3.9535e+00 -8.1440e-01
12 +3.207198744e+02 +3.207198744e+02 +2.535198744e+02 +2.535198744e+02 +4.0268e+00 -1.3552e+00
% function evaluation | noise-free fitness - Fopt (-7.010000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.050533837e+05 +6.050533837e+05 +6.050463737e+05 +6.050463737e+05 +1.6432e+00 +4.8632e+00
5 +2.500159110e+04 +2.500159110e+04 +2.499458110e+04 +2.499458110e+04 -9.7866e-01 +3.9497e+00
11 +2.505770781e+03 +2.505770781e+03 +2.498760781e+03 +2.498760781e+03 +2.9205e+00 +4.2722e+00
% function evaluation | noise-free fitness - Fopt (-1.297300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.578256617e+06 +8.578256617e+06 +8.578126887e+06 +8.578126887e+06 -1.0526e+00 -1.1066e+00
3 +6.128650718e+05 +6.128650718e+05 +6.127353418e+05 +6.127353418e+05 +4.6584e+00 -4.6673e+00
5 +5.318445012e+04 +5.318445012e+04 +5.305472012e+04 +5.305472012e+04 -2.8920e+00 -3.8553e+00
14 +1.520574289e+04 +1.520574289e+04 +1.507601289e+04 +1.507601289e+04 +3.1611e+00 -4.0467e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.020119693e+07 +4.020119693e+07 +4.020219693e+07 +4.020219693e+07 +3.7616e+00 +4.5957e+00
3 +2.956950901e+07 +2.956950901e+07 +2.957050901e+07 +2.957050901e+07 +3.0712e+00 -3.8142e+00
4 +2.199867278e+06 +2.199867278e+06 +2.200867278e+06 +2.200867278e+06 +3.0491e+00 -1.5094e+00
11 +6.437403906e+04 +6.437403906e+04 +6.537403906e+04 +6.537403906e+04 -3.8169e+00 +2.8422e+00
14 +2.218477044e+03 +2.218477044e+03 +3.218477044e+03 +3.218477044e+03 -2.3364e+00 +1.5474e+00
% function evaluation | noise-free fitness - Fopt (-1.152000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.163069477e+07 +2.163069477e+07 +2.163057957e+07 +2.163057957e+07 +1.2444e-01 -4.4582e+00
4 +2.626893975e+06 +2.626893975e+06 +2.626778775e+06 +2.626778775e+06 -3.9246e+00 -4.9266e+00
6 +2.435363922e+04 +2.435363922e+04 +2.423843922e+04 +2.423843922e+04 -2.8436e+00 -3.5136e+00
% function evaluation | noise-free fitness - Fopt (2.616400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.863779387e+04 +1.863779387e+04 +1.889943387e+04 +1.889943387e+04 +1.4721e+00 -1.5828e+00
16 +8.683365136e+03 +8.683365136e+03 +8.945005136e+03 +8.945005136e+03 +1.5870e+00 +4.6535e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.548522390e+10 +1.548522390e+10 +1.548522490e+10 +1.548522490e+10 -4.0361e+00 -4.8063e+00
2 +7.497665584e+09 +7.497665584e+09 +7.497666584e+09 +7.497666584e+09 +8.4272e-01 -4.1045e+00
3 +1.647393835e+07 +1.647393835e+07 +1.647493835e+07 +1.647493835e+07 -4.9272e-01 +5.5691e-01
8 +2.183203835e+06 +2.183203835e+06 +2.184203835e+06 +2.184203835e+06 -4.2314e+00 +4.2704e+00
9 +3.038286589e+04 +3.038286589e+04 +3.138286589e+04 +3.138286589e+04 +4.3664e+00 +2.9669e+00
20 +1.886356682e+03 +1.886356682e+03 +2.886356682e+03 +2.886356682e+03 +2.9082e-01 +2.7365e+00
% function evaluation | noise-free fitness - Fopt (1.737000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.904574374e+07 +3.904574374e+07 +3.904576111e+07 +3.904576111e+07 -4.2079e+00 +3.8181e+00
2 +2.085283981e+06 +2.085283981e+06 +2.085301351e+06 +2.085301351e+06 +2.6882e+00 -1.5748e+00
3 +1.435776622e+05 +1.435776622e+05 +1.435950322e+05 +1.435950322e+05 +3.1943e+00 +7.8921e-01
% function evaluation | noise-free fitness - Fopt (1.541700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.446571232e+04 +2.446571232e+04 +2.461988232e+04 +2.461988232e+04 -9.6835e-01 +3.4727e+00
% function evaluation | noise-free fitness - Fopt (4.983000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.921185742e+07 +3.921185742e+07 +3.921190725e+07 +3.921190725e+07 +2.1136e+00 +6.8584e-01
2 +2.153450847e+06 +2.153450847e+06 +2.153500677e+06 +2.153500677e+06 -2.5361e+00 -1.4529e+00
6 +2.912878379e+05 +2.912878379e+05 +2.913376679e+05 +2.913376679e+05 +1.6464e-01 +2.4661e+00
7 +1.294068962e+03 +1.294068962e+03 +1.343898962e+03 +1.343898962e+03 -2.9684e+00 -3.7036e+00
