% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.088320815e+08 +1.088320815e+08 +1.088314604e+08 +1.088314604e+08 +1.7818e+00 +2.5563e+00 +3.5655e+00 +3.2909e+00 +2.7626e+00 +1.8846e+00 -2.6776e+00 -2.3563e+00 +3.5161e+00 -3.6268e+00
3 +9.460959085e+07 +9.460959085e+07 +9.460896974e+07 +9.460896974e+07 +3.6629e+00 +5.0476e-01 +3.9572e+00 +5.6193e-01 +2.6221e+00 +1.7022e+00 +8.0076e-01 -1.0305e+00 +2.7372e+00 -2.6972e+00
20 +5.478815235e+07 +5.478815235e+07 +5.478753124e+07 +5.478753124e+07 -2.0175e+00 +3.7938e+00 -3.1399e-01 -6.2100e-01 -1.4386e+00 +2.0772e+00 +3.8521e+00 +2.5424e+00 +2.5119e+00 +9.4934e-01
194 +3.532648182e+07 +3.532648182e+07 +3.532586071e+07 +3.532586071e+07 -9.1085e-01 +4.3628e+00 -3.2399e+00 +1.6546e+00 +1.6811e+00 +1.5439e+00 -7.8501e-01 +1.4433e-01 +2.8183e+00 -3.2502e+00
210 +1.783735450e+07 +1.783735450e+07 +1.783673339e+07 +1.783673339e+07 -2.0807e+00 +1.8206e+00 +4.4111e-02 -2.4185e+00 +8.2775e-01 -5.9596e-01 +2.3028e+00 +7.2529e-01 +2.3805e+00 +7.4148e-01
321 +1.388453092e+07 +1.388453092e+07 +1.388390981e+07 +1.388390981e+07 -1.7226e+00 +4.3160e+00 +1.4238e-01 -1.2939e+00 +4.5525e-01 -1.5838e+00 +5.2348e-01 +1.7987e+00 +2.3052e+00 +3.3523e-01
379 +6.858023795e+06 +6.858023795e+06 +6.857402685e+06 +6.857402685e+06 -1.3002e+00 +4.6636e+00 -2.0940e+00 -2.3594e+00 +1.0548e+00 -2.2118e-01 +1.5167e+00 +4.9704e-01 +2.8786e+00 -1.6081e+00
599 +3.806543039e+06 +3.806543039e+06 +3.805921929e+06 +3.805921929e+06 -1.0538e+00 +5.0000e+00 +1.3279e-01 -2.7762e+00 -8.1898e-01 -2.4495e+00 +1.8234e-01 -1.0217e+00 +1.3833e+00 -1.9799e-01
716 +2.135018839e+06 +2.135018839e+06 +2.134397729e+06 +2.134397729e+06 -1.6398e+00 +4.2402e+00 -2.7101e+00 -1.8297e+00 +4.8446e+00 +1.4435e+00 -7.7073e-02 -9.0146e-01 +5.0000e+00 -1.4541e+00
2847 +1.254891034e+06 +1.254891034e+06 +1.254269924e+06 +1.254269924e+06 -7.0103e-01 +3.5246e+00 +9.9761e-01 -5.0000e+00 -2.1498e+00 -2.9229e+00 +1.2373e+00 -4.4830e-01 +7.0416e-02 -1.3776e-01
3615 +7.528253779e+05 +7.528253779e+05 +7.522042679e+05 +7.522042679e+05 -1.5306e+00 +3.9015e+00 -2.0154e+00 -1.9941e+00 +3.9399e+00 -5.0397e-01 +4.7701e-01 -4.8842e-01 +2.9930e+00 -5.6221e-01
% function evaluation | noise-free fitness - Fopt (-2.548200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.219285791e+09 +1.219285791e+09 +1.219285537e+09 +1.219285537e+09 -4.8384e+00 -9.3723e-01 +4.5739e+00 -1.6156e+00 -3.6665e+00 +3.9052e+00 +1.7469e+00 +4.3949e+00 -2.3791e+00 +2.4668e+00
2 +3.643887176e+08 +3.643887176e+08 +3.643884628e+08 +3.643884628e+08 +4.5623e+00 -4.1339e+00 +8.6790e-01 +2.7254e+00 -2.0002e+00 -7.9318e-02 +2.1760e+00 -1.1348e+00 -1.4896e+00 +1.1065e+00
5 +1.926316264e+08 +1.926316264e+08 +1.926313716e+08 +1.926313716e+08 +4.4275e+00 +2.2410e-01 +1.4032e+00 +3.5408e-02 +3.0422e+00 -1.4464e+00 -4.5347e+00 +1.3122e+00 +4.4528e+00 -4.4174e+00
10 +9.173356109e+07 +9.173356109e+07 +9.173330627e+07 +9.173330627e+07 +8.1917e-01 +1.0556e+00 +2.3182e+00 -1.1560e+00 +1.6207e+00 -1.5173e+00 -3.0097e+00 -3.7715e-01 +4.7447e-01 +2.2890e+00
17 +4.025416623e+07 +4.025416623e+07 +4.025391141e+07 +4.025391141e+07 -1.3798e-01 +3.8790e+00 +2.2307e+00 -3.3724e-01 -7.6052e-01 -4.2755e-01 -3.6764e-01 -1.0562e-02 +4.1214e+00 +7.3968e-01
166 +3.605186802e+07 +3.605186802e+07 +3.605161320e+07 +3.605161320e+07 +1.3843e+00 +2.1123e+00 +1.5044e+00 -1.9849e+00 +1.3537e+00 -1.4727e+00 -1.8597e+00 -1.2041e-01 +1.7285e+00 +2.7089e+00
321 +2.492453923e+07 +2.492453923e+07 +2.492428441e+07 +2.492428441e+07 +1.5985e+00 +4.8718e+00 -2.8354e-01 +9.9458e-01 -8.6059e-01 -1.8138e-01 -1.9165e+00 +7.4144e-01 +4.4842e+00 +1.0276e+00
365 +1.434535268e+07 +1.434535268e+07 +1.434509786e+07 +1.434509786e+07 +2.1451e+00 +2.7707e+00 +4.5696e-01 +1.1284e+00 -2.1877e+00 -1.5377e+00 -1.0394e+00 +4.4051e+00 +3.5468e+00 +2.2253e+00
627 +9.687301962e+06 +9.687301962e+06 +9.687047142e+06 +9.687047142e+06 +1.8222e+00 +3.3613e+00 +1.1258e+00 -1.5754e+00 -2.8892e+00 -2.2806e+00 -2.1972e-01 +2.7831e+00 +1.2403e+00 +3.9201e+00
721 +5.625863037e+06 +5.625863037e+06 +5.625608217e+06 +5.625608217e+06 +2.9744e+00 +4.6853e+00 -1.5118e-01 -1.7803e+00 -1.1236e+00 -4.1264e-01 -1.0073e+00 +2.7843e+00 +5.5950e-01 +1.8776e+00
1083 +1.813021081e+06 +1.813021081e+06 +1.812766261e+06 +1.812766261e+06 +2.9045e+00 +5.0000e+00 +6.3588e-01 +2.0297e-01 -3.0944e+00 -1.2170e+00 -1.1402e+00 +3.0030e+00 +1.4182e+00 +3.3449e+00
3655 +9.707439069e+05 +9.707439069e+05 +9.704890869e+05 +9.704890869e+05 +3.0309e+00 +5.0000e+00 +8.6315e-02 +6.8360e-02 -2.2321e+00 -1.4481e+00 -1.8705e+00 +2.8359e+00 +1.2108e+00 +2.9140e+00
% function evaluation | noise-free fitness - Fopt (5.661000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.478107721e+10 +1.478107721e+10 +1.478107727e+10 +1.478107727e+10 +4.8098e+00 -2.3860e+00 -1.1305e+00 -4.0340e+00 -2.8762e+00 +3.3731e+00 -1.8932e+00 -4.6106e+00 +1.5192e+00 -2.7868e+00
2 +7.060991637e+07 +7.060991637e+07 +7.060997298e+07 +7.060997298e+07 -2.4169e+00 -4.4181e+00 +7.9906e-01 -3.9019e+00 -2.2417e+00 -2.4646e+00 -1.0688e+00 -3.8351e+00 +1.5963e+00 +4.9156e+00
14 +5.083725513e+07 +5.083725513e+07 +5.083731174e+07 +5.083731174e+07 -4.0912e+00 -4.1482e+00 -1.7568e+00 +2.5006e-01 +3.0789e+00 -9.9582e-01 +1.0323e+00 -2.7680e+00 -1.2329e+00 +8.0564e-01
110 +3.005002051e+07 +3.005002051e+07 +3.005007712e+07 +3.005007712e+07 -5.0000e+00 -2.0638e+00 -3.1786e+00 +4.8165e-02 +2.1439e+00 -2.3825e+00 +4.9453e+00 -1.0069e+00 -3.6215e+00 +1.1353e+00
138 +2.389194498e+07 +2.389194498e+07 +2.389200159e+07 +2.389200159e+07 -4.6283e+00 -3.4866e+00 -4.2300e+00 -8.1481e-01 +1.0489e+00 -1.8930e+00 +3.6070e+00 -3.8144e-01 -2.4492e+00 +1.3523e+00
357 +1.477200555e+07 +1.477200555e+07 +1.477206216e+07 +1.477206216e+07 -1.5646e+00 -3.3512e+00 -4.1774e+00 -9.8801e-01 -2.3987e+00 -2.6007e+00 +1.3961e+00 -1.7059e+00 -3.4358e+00 +1.3254e+00
503 +9.694395638e+06 +9.694395638e+06 +9.694452248e+06 +9.694452248e+06 -2.9256e+00 -1.7913e+00 -2.7071e+00 -4.2244e-01 -2.3150e+00 -5.1651e-01 +1.4045e+00 -3.9356e+00 -1.3399e+00 +2.8294e+00
735 +4.962715236e+06 +4.962715236e+06 +4.962771846e+06 +4.962771846e+06 -4.7871e+00 -3.5755e+00 -4.9850e+00 +2.2017e+00 -9.9083e-01 -3.2228e+00 +2.5667e+00 -4.8941e-01 -4.2974e+00 +7.1310e-01
759 +3.151082906e+06 +3.151082906e+06 +3.151139516e+06 +3.151139516e+06 -3.1000e+00 -2.6476e+00 -4.5085e+00 +2.7581e+00 -1.4050e+00 -3.0508e+00 +3.7738e+00 -2.1611e+00 -4.4909e+00 -3.9597e-01
1175 +1.936560796e+06 +1.936560796e+06 +1.936617406e+06 +1.936617406e+06 -4.1444e+00 -2.9783e+00 -4.8179e+00 +2.0041e+00 -2.6289e+00 -2.7245e+00 +3.8969e+00 -1.5627e+00 -3.8201e+00 +1.5659e+00
1842 +1.511896583e+06 +1.511896583e+06 +1.511953193e+06 +1.511953193e+06 -3.9979e+00 -3.2010e+00 -5.0000e+00 +1.6226e+00 -2.4857e+00 -2.3723e+00 +3.4024e+00 -1.8543e+00 -3.0762e+00 +1.5024e+00
% function evaluation | noise-free fitness - Fopt (-1.810000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.889721537e+08 +4.889721537e+08 +4.889721356e+08 +4.889721356e+08 -2.3875e+00 -1.2364e-01 +4.6208e+00 -4.3474e+00 -2.7689e+00 +3.0299e+00 -4.5405e+00 +1.3210e+00 +4.6942e+00 -2.6186e+00
5 +2.888316567e+08 +2.888316567e+08 +2.888316386e+08 +2.888316386e+08 -5.6505e-02 -4.7323e+00 -1.1964e+00 +1.3515e+00 -9.4824e-01 +3.0720e+00 -4.8160e+00 +3.1534e-01 +3.2892e+00 -1.8646e+00
14 +1.394655821e+08 +1.394655821e+08 +1.394655640e+08 +1.394655640e+08 -1.3419e+00 -1.4116e+00 +4.4351e+00 -2.2693e+00 +2.2797e+00 +4.7350e+00 +1.7446e+00 -4.6990e+00 +4.0539e+00 -6.1981e-01
29 +9.382622976e+07 +9.382622976e+07 +9.382621166e+07 +9.382621166e+07 -4.2721e+00 +3.8016e+00 +6.1206e-02 +2.0488e+00 +4.0645e+00 -1.8956e+00 -2.2198e+00 -2.4497e+00 +1.7889e+00 +7.1148e-02
110 +4.773276019e+07 +4.773276019e+07 +4.773274209e+07 +4.773274209e+07 -1.9203e+00 -1.6535e+00 +2.0305e+00 -5.9577e-01 +1.9703e+00 +2.2289e+00 +1.0807e+00 -1.3860e+00 +2.5202e+00 -9.5670e-01
122 +3.446268540e+07 +3.446268540e+07 +3.446266730e+07 +3.446266730e+07 -2.9060e+00 -8.0045e-01 +3.2635e+00 -9.7209e-01 +2.6522e+00 +9.2924e-01 +1.8873e+00 -2.5734e+00 +9.5506e-01 +1.1501e+00
258 +1.827382696e+07 +1.827382696e+07 +1.827380886e+07 +1.827380886e+07 -7.6805e-01 -8.6983e-01 +2.8430e+00 +1.1369e+00 +9.6486e-01 +2.2070e+00 +1.0220e+00 -1.3554e+00 +3.5803e+00 +2.3099e+00
403 +1.518900121e+07 +1.518900121e+07 +1.518898311e+07 +1.518898311e+07 -2.5136e+00 -1.6214e+00 +8.2081e-01 +2.9323e+00 +1.2745e+00 +1.6497e+00 +4.3161e+00 -1.1600e+00 +2.8982e+00 +3.6556e+00
488 +9.659837259e+06 +9.659837259e+06 +9.659819159e+06 +9.659819159e+06 -8.8089e-01 +1.3500e+00 +3.5908e+00 +3.3856e+00 +2.7719e+00 +2.1879e+00 +1.5986e+00 -3.7072e+00 +1.1560e+00 +1.3788e+00
703 +4.387655776e+06 +4.387655776e+06 +4.387637676e+06 +4.387637676e+06 -2.2499e+00 -2.4777e-02 +3.2947e+00 +2.9725e+00 +2.2009e+00 +1.1672e+00 +3.2059e+00 -2.3873e+00 +2.1077e+00 +3.8440e+00
765 +3.408005519e+06 +3.408005519e+06 +3.407987419e+06 +3.407987419e+06 -7.4008e-01 +1.6415e+00 +2.0807e+00 +3.2910e+00 +2.1888e+00 -3.9580e-01 +2.0543e+00 -1.5022e+00 +1.0956e+00 +2.5704e+00
1309 +2.388984635e+06 +2.388984635e+06 +2.388966535e+06 +2.388966535e+06 -9.8776e-01 -7.2691e-02 +2.4959e+00 +2.3780e+00 +2.0131e+00 +1.1089e+00 +2.5722e+00 -2.6719e+00 +1.8390e+00 +2.6719e+00
1469 +1.219321256e+06 +1.219321256e+06 +1.219303156e+06 +1.219303156e+06 -1.3433e+00 +8.9840e-01 +2.4831e+00 +3.7998e+00 +1.3795e+00 +8.7828e-01 +3.2399e+00 -1.8973e+00 +1.4783e+00 +4.0983e+00
% function evaluation | noise-free fitness - Fopt (3.777000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.053515676e+09 +5.053515676e+09 +5.053515714e+09 +5.053515714e+09 -3.3596e+00 +3.8250e+00 +2.6113e+00 -3.5866e-02 -4.8112e+00 +2.6020e+00 -3.6608e+00 -4.4479e+00 +2.7127e+00 -3.1136e+00
2 +6.245834024e+08 +6.245834024e+08 +6.245834402e+08 +6.245834402e+08 -3.3017e+00 +4.9562e+00 +2.8658e+00 -2.8047e-01 -4.3450e+00 +3.7363e+00 +3.9420e+00 -4.6684e+00 -2.8913e-01 -3.8913e+00
5 +2.840088985e+08 +2.840088985e+08 +2.840089363e+08 +2.840089363e+08 -4.6644e+00 +1.1860e+00 +1.9061e+00 -2.7253e+00 -8.1748e-01 +7.9606e-01 +3.9552e+00 +2.9682e+00 -4.4405e+00 -1.7482e+00
