% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.029160280e+01 +6.029160280e+01 +1.629016028e+02 +1.629016028e+02 -4.1193e+00 -2.4151e+00 -2.8972e+00
15 +3.477640155e+01 +3.477640155e+01 +1.373864016e+02 +1.373864016e+02 +2.6601e+00 -2.1089e+00 +2.0599e+00
24 +2.228010265e+01 +2.228010265e+01 +1.248901026e+02 +1.248901026e+02 +1.6861e+00 -8.7765e-01 -2.2602e-01
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.038936144e+01 +3.038936144e+01 +1.236893614e+02 +1.236893614e+02 +1.9803e+00 +4.5071e+00 -3.2102e-01
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.381444307e+02 +1.381444307e+02 +1.517844307e+02 +1.517844307e+02 +3.9398e+00 -1.2494e+00 +4.8404e+00
2 +6.175467529e+01 +6.175467529e+01 +7.539467529e+01 +7.539467529e+01 +9.1743e-01 -7.3738e-01 +2.4375e+00
28 +3.032866809e+01 +3.032866809e+01 +4.396866809e+01 +4.396866809e+01 -4.6782e+00 -2.7551e+00 -2.6125e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.949403654e+01 +3.949403654e+01 +2.342940365e+02 +2.342940365e+02 -1.2746e+00 +3.3963e+00 +4.9581e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.578948563e+01 +3.578948563e+01 -9.780051437e+01 -9.780051437e+01 +4.0858e+00 +1.1956e+00 -2.6144e+00
% function evaluation | noise-free fitness - Fopt (-8.468100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.956568026e+01 +8.956568026e+01 -7.572443197e+02 -7.572443197e+02 +2.8559e+00 -4.0033e+00 +1.5332e+00
3 +4.014161930e+01 +4.014161930e+01 -8.066683807e+02 -8.066683807e+02 -1.9865e-01 +4.2784e+00 -9.8216e-02
9 +1.869111710e+01 +1.869111710e+01 -8.281188829e+02 -8.281188829e+02 +9.4494e-01 +7.6598e-01 -3.5409e+00
% function evaluation | noise-free fitness - Fopt (1.363000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.041753088e+02 +1.041753088e+02 +1.178053088e+02 +1.178053088e+02 +4.9423e+00 +2.0951e+00 +4.7619e+00
2 +5.196871070e+01 +5.196871070e+01 +6.559871070e+01 +6.559871070e+01 +1.0083e+00 +2.6801e+00 +1.3533e+00
14 +2.979963292e+01 +2.979963292e+01 +4.342963292e+01 +4.342963292e+01 +3.1300e+00 +4.1862e+00 -2.6976e+00
