% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.915596846e+07 +1.915596846e+07 +1.915575858e+07 +1.915575858e+07 +1.4936e+00 -3.9349e+00
2 +4.517743318e+06 +4.517743318e+06 +4.517533438e+06 +4.517533438e+06 +4.3406e+00 -1.6947e+00
3 +3.449674033e+06 +3.449674033e+06 +3.449464153e+06 +3.449464153e+06 +4.2736e+00 -1.3222e+00
5 +1.963059064e+05 +1.963059064e+05 +1.960960264e+05 +1.960960264e+05 -1.1461e-01 +1.5133e-02
9 +4.586730111e+01 +4.586730111e+01 -1.640126989e+02 -1.640126989e+02 +7.6591e-02 +4.5486e-01
441 +7.258621023e+00 +7.258621023e+00 -2.026213790e+02 -2.026213790e+02 +2.2155e+00 +4.5031e-01
515 +1.765688871e+00 +1.765688871e+00 -2.081143111e+02 -2.081143111e+02 +2.2189e+00 +4.4711e-01
820 +6.796988644e-01 +6.796988644e-01 -2.092003011e+02 -2.092003011e+02 +1.9862e+00 +4.4763e-01
1010 +5.961019894e-01 +5.961019894e-01 -2.092838980e+02 -2.092838980e+02 +1.9863e+00 +4.4772e-01
1252 +3.292991912e-01 +3.292991912e-01 -2.095507008e+02 -2.095507008e+02 +1.6828e+00 +4.4833e-01
1718 +2.067547934e-01 +2.067547934e-01 -2.096732452e+02 -2.096732452e+02 +1.6736e+00 +4.4807e-01
12353 +1.583344375e-01 +1.583344375e-01 -2.097216656e+02 -2.097216656e+02 +1.6254e+00 +4.4806e-01
18327 +9.994842564e-02 +9.994842564e-02 -2.097800516e+02 -2.097800516e+02 +1.4944e+00 +4.4789e-01
26099 +5.863544095e-02 +5.863544095e-02 -2.098213646e+02 -2.098213646e+02 +1.3584e+00 +4.4779e-01
26196 +3.119649816e-02 +3.119649816e-02 -2.098488035e+02 -2.098488035e+02 +1.3583e+00 +4.4790e-01
26391 +2.407423013e-02 +2.407423013e-02 -2.098559258e+02 -2.098559258e+02 +1.3585e+00 +4.4795e-01
26539 +2.492618661e-04 +2.492618661e-04 -2.098797507e+02 -2.098797507e+02 +1.2078e+00 +4.4801e-01
26823 +7.343930008e-06 +7.343930008e-06 -2.098799927e+02 -2.098799927e+02 +1.2078e+00 +4.4800e-01
27052 +5.710010385e-06 +5.710010385e-06 -2.098799943e+02 -2.098799943e+02 +1.2078e+00 +4.4800e-01
27182 +1.059507923e-06 +1.059507923e-06 -2.098799989e+02 -2.098799989e+02 +1.2079e+00 +4.4800e-01
27371 +5.315132512e-07 +5.315132512e-07 -2.098799995e+02 -2.098799995e+02 +1.2079e+00 +4.4800e-01
27974 +2.706693465e-07 +2.706693465e-07 -2.098799997e+02 -2.098799997e+02 +1.2077e+00 +4.4800e-01
27999 +1.773126712e-07 +1.773126712e-07 -2.098799998e+02 -2.098799998e+02 +1.2076e+00 +4.4800e-01
31035 +1.577627700e-07 +1.577627700e-07 -2.098799998e+02 -2.098799998e+02 +1.2076e+00 +4.4800e-01
31765 +6.220943760e-08 +6.220943760e-08 -2.098799999e+02 -2.098799999e+02 +1.2075e+00 +4.4800e-01
38346 +8.110561112e-09 +8.110561112e-09 -2.098800000e+02 -2.098800000e+02 +1.2072e+00 +4.4800e-01
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.270512300e+07 +2.270512300e+07 +2.270503091e+07 +2.270503091e+07 +4.4687e+00 -2.2135e+00
2 +3.466043435e+04 +3.466043435e+04 +3.456834435e+04 +3.456834435e+04 +4.1064e+00 +2.4432e+00
11 +1.107159927e+04 +1.107159927e+04 +1.097950927e+04 +1.097950927e+04 -4.4161e+00 +2.7196e+00
77 +5.135454472e+03 +5.135454472e+03 +5.043364472e+03 +5.043364472e+03 +8.3526e-01 +2.6986e+00
96 +1.273503487e+02 +1.273503487e+02 +3.526034869e+01 +3.526034869e+01 -4.6892e+00 +2.6111e+00
365 +6.259783111e+01 +6.259783111e+01 -2.949216889e+01 -2.949216889e+01 -4.8474e+00 +2.6278e+00
517 +2.761860919e+01 +2.761860919e+01 -6.447139081e+01 -6.447139081e+01 -4.7084e+00 +2.6220e+00
556 +2.428433004e+00 +2.428433004e+00 -8.966156700e+01 -8.966156700e+01 -5.8765e-01 +2.6210e+00
2155 +1.296146700e+00 +1.296146700e+00 -9.079385330e+01 -9.079385330e+01 +4.4933e-01 +2.6205e+00
2217 +3.722156479e-01 +3.722156479e-01 -9.171778435e+01 -9.171778435e+01 +4.4665e-01 +2.6211e+00
2343 +8.188539214e-02 +8.188539214e-02 -9.200811461e+01 -9.200811461e+01 +4.4435e-01 +2.6216e+00
3030 +6.208341951e-02 +6.208341951e-02 -9.202791658e+01 -9.202791658e+01 +4.7805e-01 +2.6216e+00
10985 +3.628505876e-02 +3.628505876e-02 -9.205371494e+01 -9.205371494e+01 +5.4277e-01 +2.6216e+00
17856 +1.513108059e-02 +1.513108059e-02 -9.207486892e+01 -9.207486892e+01 +6.7215e-01 +2.6215e+00
18361 +6.559259044e-03 +6.559259044e-03 -9.208344074e+01 -9.208344074e+01 +6.7212e-01 +2.6217e+00
18534 +4.271432184e-03 +4.271432184e-03 -9.208572857e+01 -9.208572857e+01 +6.7236e-01 +2.6216e+00
18542 +2.890002984e-03 +2.890002984e-03 -9.208711000e+01 -9.208711000e+01 +6.7216e-01 +2.6216e+00
20806 +2.353535976e-03 +2.353535976e-03 -9.208764646e+01 -9.208764646e+01 +6.8003e-01 +2.6216e+00
25066 +1.138000247e-03 +1.138000247e-03 -9.208886200e+01 -9.208886200e+01 +7.6176e-01 +2.6216e+00
34404 +8.830376240e-04 +8.830376240e-04 -9.208911696e+01 -9.208911696e+01 +7.4846e-01 +2.6216e+00
34930 +5.805206946e-04 +5.805206946e-04 -9.208941948e+01 -9.208941948e+01 +7.4852e-01 +2.6216e+00
42682 +3.970268700e-04 +3.970268700e-04 -9.208960297e+01 -9.208960297e+01 +7.4589e-01 +2.6216e+00
49767 +2.137135598e-04 +2.137135598e-04 -9.208978629e+01 -9.208978629e+01 +7.3924e-01 +2.6216e+00
60730 +1.579561594e-04 +1.579561594e-04 -9.208984204e+01 -9.208984204e+01 +7.3803e-01 +2.6216e+00
66525 +9.887002898e-05 +9.887002898e-05 -9.208990113e+01 -9.208990113e+01 +7.3482e-01 +2.6216e+00
67373 +4.759110746e-05 +4.759110746e-05 -9.208995241e+01 -9.208995241e+01 +7.2966e-01 +2.6216e+00
67932 +3.306568382e-05 +3.306568382e-05 -9.208996693e+01 -9.208996693e+01 +7.2966e-01 +2.6216e+00
68291 +1.835534900e-05 +1.835534900e-05 -9.208998164e+01 -9.208998164e+01 +7.2957e-01 +2.6216e+00
69869 +1.489533460e-05 +1.489533460e-05 -9.208998510e+01 -9.208998510e+01 +7.2935e-01 +2.6216e+00
75088 +8.657051495e-06 +8.657051495e-06 -9.208999134e+01 -9.208999134e+01 +7.2879e-01 +2.6216e+00
99088 +6.302578328e-06 +6.302578328e-06 -9.208999370e+01 -9.208999370e+01 +7.2793e-01 +2.6216e+00
116375 +3.965014855e-06 +3.965014855e-06 -9.208999603e+01 -9.208999603e+01 +7.2749e-01 +2.6216e+00
124526 +2.257310769e-06 +2.257310769e-06 -9.208999774e+01 -9.208999774e+01 +7.2720e-01 +2.6216e+00
147005 +1.448671981e-06 +1.448671981e-06 -9.208999855e+01 -9.208999855e+01 +7.2674e-01 +2.6216e+00
