% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.689662796e+06 +6.689662796e+06 +6.689452916e+06 +6.689452916e+06 -2.4307e+00 -4.8673e+00 +8.8627e-01
2 +1.229298712e+06 +1.229298712e+06 +1.229088832e+06 +1.229088832e+06 -6.1964e-01 +2.2630e+00 +2.4795e+00
4 +4.392480736e+04 +4.392480736e+04 +4.371492736e+04 +4.371492736e+04 +6.0893e-01 +2.6768e+00 +3.3642e+00
13 +3.049268299e+04 +3.049268299e+04 +3.028280299e+04 +3.028280299e+04 -3.2261e+00 +4.4637e+00 +3.4366e+00
19 +2.093702835e+04 +2.093702835e+04 +2.072714835e+04 +2.072714835e+04 -4.4713e+00 +4.7151e+00 +3.5045e+00
% function evaluation | noise-free fitness - Fopt (-9.209000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.777765348e+06 +7.777765348e+06 +7.777673258e+06 +7.777673258e+06 -3.9592e+00 +2.3230e+00 -2.7805e+00
2 +6.154501005e+06 +6.154501005e+06 +6.154408915e+06 +6.154408915e+06 -6.8673e-01 +5.5664e-01 +2.4270e+00
5 +1.888209864e+06 +1.888209864e+06 +1.888117774e+06 +1.888117774e+06 +1.9517e+00 -2.4466e+00 +1.3431e+00
10 +7.346674380e+05 +7.346674380e+05 +7.345753480e+05 +7.345753480e+05 -3.5498e+00 +4.9715e+00 +1.0054e+00
11 +8.019761476e+04 +8.019761476e+04 +8.010552476e+04 +8.010552476e+04 -8.1375e-01 -3.5190e+00 +3.0509e-01
19 +2.685394017e+04 +2.685394017e+04 +2.676185017e+04 +2.676185017e+04 -2.8346e+00 -2.6336e+00 +1.1773e-01
26 +1.004182919e+04 +1.004182919e+04 +9.949739185e+03 +9.949739185e+03 +2.9226e+00 +4.5979e+00 +4.2993e-03
% function evaluation | noise-free fitness - Fopt (-8.789000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.895994943e+07 +2.895994943e+07 +2.895986154e+07 +2.895986154e+07 -1.3704e+00 +5.3865e-01 -4.3651e+00
2 +1.292044102e+07 +1.292044102e+07 +1.292035313e+07 +1.292035313e+07 -1.7393e+00 +2.7596e+00 -2.3529e+00
3 +1.383013492e+06 +1.383013492e+06 +1.382925602e+06 +1.382925602e+06 +4.1530e+00 +2.7246e+00 +2.3448e+00
29 +4.300593279e+05 +4.300593279e+05 +4.299714379e+05 +4.299714379e+05 +3.6574e+00 -3.4087e+00 +5.7200e-01
% function evaluation | noise-free fitness - Fopt (3.201900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.168115145e+07 +1.168115145e+07 +1.168147164e+07 +1.168147164e+07 -4.5874e-01 +3.9354e+00 -2.0333e+00
2 +8.732438744e+05 +8.732438744e+05 +8.735640644e+05 +8.735640644e+05 -2.1044e+00 -2.1413e+00 +4.4990e-01
16 +5.158491329e+05 +5.158491329e+05 +5.161693229e+05 +5.161693229e+05 -1.2958e+00 +4.9286e+00 +6.6398e-01
28 +9.227065377e+04 +9.227065377e+04 +9.259084377e+04 +9.259084377e+04 -1.1578e+00 +4.6930e+00 +1.2146e+00
% function evaluation | noise-free fitness - Fopt (-1.042400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.354569272e+05 +5.354569272e+05 +5.353526872e+05 +5.353526872e+05 +4.6076e+00 +2.1553e+00 +2.0254e+00
19 +1.477040777e+05 +1.477040777e+05 +1.475998377e+05 +1.475998377e+05 -2.4143e+00 -3.5261e+00 +9.4190e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.506790852e+06 +5.506790852e+06 +5.505790852e+06 +5.505790852e+06 -4.2411e+00 +3.4107e+00 -3.9219e+00
2 +4.272696508e+05 +4.272696508e+05 +4.262696508e+05 +4.262696508e+05 +4.4146e+00 +3.9597e+00 -2.1764e+00
8 +1.167009862e+05 +1.167009862e+05 +1.157009862e+05 +1.157009862e+05 +1.1099e+00 +9.6016e-01 -1.2188e+00
11 +8.024233564e+04 +8.024233564e+04 +7.924233564e+04 +7.924233564e+04 +8.8188e-01 +4.6340e+00 -1.6302e+00
% function evaluation | noise-free fitness - Fopt (-3.629000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.031485110e+07 +1.031485110e+07 +1.031481481e+07 +1.031481481e+07 +2.8461e+00 -2.5018e+00 -3.5474e+00
2 +5.899778077e+06 +5.899778077e+06 +5.899741787e+06 +5.899741787e+06 -4.9272e+00 +3.0362e+00 -2.7895e+00
11 +2.201273650e+06 +2.201273650e+06 +2.201237360e+06 +2.201237360e+06 -1.1574e-01 -1.2151e+00 +1.3077e+00
13 +1.317526645e+06 +1.317526645e+06 +1.317490355e+06 +1.317490355e+06 +2.6804e+00 -3.0593e+00 -1.3934e+00
18 +1.723402796e+05 +1.723402796e+05 +1.723039896e+05 +1.723039896e+05 -3.0077e+00 +3.1106e+00 +8.2494e-02
% function evaluation | noise-free fitness - Fopt (-4.840000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.395112271e+07 +2.395112271e+07 +2.395107431e+07 +2.395107431e+07 -4.5256e+00 +1.0255e+00 +3.9328e+00
4 +5.321056792e+05 +5.321056792e+05 +5.320572792e+05 +5.320572792e+05 +8.6228e-01 +3.8714e+00 -3.4648e-01
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.502621356e+07 +1.502621356e+07 +1.502721356e+07 +1.502721356e+07 +1.4087e+00 +4.3013e-01 -2.1389e+00
2 +4.002144492e+05 +4.002144492e+05 +4.012144492e+05 +4.012144492e+05 +4.0355e+00 -3.7979e+00 +1.0366e+00
19 +3.147782988e+05 +3.147782988e+05 +3.157782988e+05 +3.157782988e+05 +2.1720e+00 -8.5956e-03 +1.1402e+00
% function evaluation | noise-free fitness - Fopt (3.261100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.145740889e+07 +1.145740889e+07 +1.145773500e+07 +1.145773500e+07 +4.8587e+00 -2.6190e+00 -6.6831e-01
7 +3.704469189e+05 +3.704469189e+05 +3.707730289e+05 +3.707730289e+05 +2.7956e+00 +1.9785e+00 +3.3056e+00
21 +1.588920733e+05 +1.588920733e+05 +1.592181833e+05 +1.592181833e+05 -1.1560e+00 -2.1861e+00 +3.1283e+00
% function evaluation | noise-free fitness - Fopt (-4.682000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.362935393e+07 +2.362935393e+07 +2.362930711e+07 +2.362930711e+07 -4.6973e+00 +1.8644e+00 -2.3837e+00
2 +5.472949300e+06 +5.472949300e+06 +5.472902480e+06 +5.472902480e+06 -1.9651e+00 +3.4804e+00 +1.6402e-01
3 +3.247194165e+05 +3.247194165e+05 +3.246725965e+05 +3.246725965e+05 +4.1937e+00 +3.5446e+00 +3.1046e+00
6 +1.051144740e+05 +1.051144740e+05 +1.050676540e+05 +1.050676540e+05 +3.6301e-01 +4.2610e-01 +2.2514e+00
18 +1.956804239e+04 +1.956804239e+04 +1.952122239e+04 +1.952122239e+04 -1.7050e+00 -1.5178e+00 +2.6961e+00
% function evaluation | noise-free fitness - Fopt (-5.563000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.942523437e+07 +2.942523437e+07 +2.942517874e+07 +2.942517874e+07 +1.0501e+00 +2.2204e+00 +3.0776e+00
3 +3.490573956e+06 +3.490573956e+06 +3.490518326e+06 +3.490518326e+06 -4.5501e+00 -4.6429e+00 -4.1762e+00
4 +2.041825689e+06 +2.041825689e+06 +2.041770059e+06 +2.041770059e+06 -4.8054e+00 +1.6166e+00 -9.3995e-01
10 +5.977802638e+05 +5.977802638e+05 +5.977246338e+05 +5.977246338e+05 -3.9993e+00 +4.2868e+00 -3.2203e+00
12 +2.572645793e+05 +2.572645793e+05 +2.572089493e+05 +2.572089493e+05 +1.2323e+00 +4.7948e+00 -1.9091e+00
13 +5.075441918e+04 +5.075441918e+04 +5.069878918e+04 +5.069878918e+04 +2.4307e+00 +2.1536e+00 -2.1809e+00
21 +1.466544462e+04 +1.466544462e+04 +1.460981462e+04 +1.460981462e+04 -8.2591e-01 -3.3727e+00 -2.3855e+00
% function evaluation | noise-free fitness - Fopt (3.460000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.011615620e+07 +1.011615620e+07 +1.011619080e+07 +1.011619080e+07 -9.3200e-01 +6.6096e-01 -4.9963e+00
3 +2.009634372e+06 +2.009634372e+06 +2.009668972e+06 +2.009668972e+06 +2.3658e+00 +1.7682e-01 -3.6650e-01
5 +1.500300931e+04 +1.500300931e+04 +1.503760931e+04 +1.503760931e+04 +2.6839e+00 +2.9354e+00 -1.8804e+00
% function evaluation | noise-free fitness - Fopt (8.816000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.568574404e+06 +2.568574404e+06 +2.568662564e+06 +2.568662564e+06 +1.4381e+00 -4.8163e-01 -6.8342e-01
2 +1.250015976e+04 +1.250015976e+04 +1.258831976e+04 +1.258831976e+04 -1.3305e+00 +8.5585e-01 +8.4825e-01
% function evaluation | noise-free fitness - Fopt (-1.866200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.704481648e+04 +8.704481648e+04 +8.685819648e+04 +8.685819648e+04 -2.9952e+00 +4.1553e+00 +2.3410e+00
26 +4.390928394e+03 +4.390928394e+03 +4.204308394e+03 +4.204308394e+03 +2.7118e+00 -8.0383e-01 +2.1817e+00
