% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.369280062e+03 +3.369280062e+03 +4.369280062e+03 +4.369280062e+03
2 +2.389774629e+03 +2.389774629e+03 +3.389774629e+03 +3.389774629e+03
194 +1.583309640e+03 +1.583309640e+03 +2.583309640e+03 +2.583309640e+03
1741 +9.647605662e+02 +9.647605662e+02 +1.964760566e+03 +1.964760566e+03
% function evaluation | noise-free fitness - Fopt (7.003000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.606527386e+03 +7.606527386e+03 +7.676557386e+03 +7.676557386e+03
4 +3.330822067e+03 +3.330822067e+03 +3.400852067e+03 +3.400852067e+03
5 +2.070780911e+03 +2.070780911e+03 +2.140810911e+03 +2.140810911e+03
406 +1.571769093e+03 +1.571769093e+03 +1.641799093e+03 +1.641799093e+03
920 +9.701978918e+02 +9.701978918e+02 +1.040227892e+03 +1.040227892e+03
4206 +6.297175143e+02 +6.297175143e+02 +6.997475143e+02 +6.997475143e+02
% function evaluation | noise-free fitness - Fopt (-4.822000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.767812009e+03 +3.767812009e+03 +3.719592009e+03 +3.719592009e+03
14 +1.921539646e+03 +1.921539646e+03 +1.873319646e+03 +1.873319646e+03
266 +1.558812666e+03 +1.558812666e+03 +1.510592666e+03 +1.510592666e+03
1161 +9.088723276e+02 +9.088723276e+02 +8.606523276e+02 +8.606523276e+02
2983 +6.294257892e+02 +6.294257892e+02 +5.812057892e+02 +5.812057892e+02
% function evaluation | noise-free fitness - Fopt (2.547000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.313587638e+03 +6.313587638e+03 +6.339057638e+03 +6.339057638e+03
2 +3.721988893e+03 +3.721988893e+03 +3.747458893e+03 +3.747458893e+03
25 +2.429856112e+03 +2.429856112e+03 +2.455326112e+03 +2.455326112e+03
684 +1.583634748e+03 +1.583634748e+03 +1.609104748e+03 +1.609104748e+03
1442 +9.989459088e+02 +9.989459088e+02 +1.024415909e+03 +1.024415909e+03
4305 +6.308721825e+02 +6.308721825e+02 +6.563421825e+02 +6.563421825e+02
% function evaluation | noise-free fitness - Fopt (-1.008100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.544449479e+03 +3.544449479e+03 +3.443639479e+03 +3.443639479e+03
2 +2.289511961e+03 +2.289511961e+03 +2.188701961e+03 +2.188701961e+03
114 +1.542271761e+03 +1.542271761e+03 +1.441461761e+03 +1.441461761e+03
545 +9.773329360e+02 +9.773329360e+02 +8.765229360e+02 +8.765229360e+02
3910 +6.269160323e+02 +6.269160323e+02 +5.261060323e+02 +5.261060323e+02
% function evaluation | noise-free fitness - Fopt (8.333000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.084169696e+03 +4.084169696e+03 +4.167499696e+03 +4.167499696e+03
2 +3.692988189e+03 +3.692988189e+03 +3.776318189e+03 +3.776318189e+03
9 +1.828058920e+03 +1.828058920e+03 +1.911388920e+03 +1.911388920e+03
354 +1.501863622e+03 +1.501863622e+03 +1.585193622e+03 +1.585193622e+03
669 +9.648376331e+02 +9.648376331e+02 +1.048167633e+03 +1.048167633e+03
2210 +6.308711465e+02 +6.308711465e+02 +7.142011465e+02 +7.142011465e+02
30101 +3.980246015e+02 +3.980246015e+02 +4.813546015e+02 +4.813546015e+02
% function evaluation | noise-free fitness - Fopt (2.085600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.817444652e+03 +3.817444652e+03 +4.026004652e+03 +4.026004652e+03
3 +2.171661248e+03 +2.171661248e+03 +2.380221248e+03 +2.380221248e+03
397 +1.580046320e+03 +1.580046320e+03 +1.788606320e+03 +1.788606320e+03
1908 +9.465284262e+02 +9.465284262e+02 +1.155088426e+03 +1.155088426e+03
% function evaluation | noise-free fitness - Fopt (-1.345800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.013924824e+03 +4.013924824e+03 +3.879344824e+03 +3.879344824e+03
5 +3.877531897e+03 +3.877531897e+03 +3.742951897e+03 +3.742951897e+03
17 +2.226859613e+03 +2.226859613e+03 +2.092279613e+03 +2.092279613e+03
303 +1.584762601e+03 +1.584762601e+03 +1.450182601e+03 +1.450182601e+03
1174 +9.993890801e+02 +9.993890801e+02 +8.648090801e+02 +8.648090801e+02
89218 +6.309570512e+02 +6.309570512e+02 +4.963770512e+02 +4.963770512e+02
% function evaluation | noise-free fitness - Fopt (1.205900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.316924650e+03 +3.316924650e+03 +3.437514650e+03 +3.437514650e+03
59 +2.093368426e+03 +2.093368426e+03 +2.213958426e+03 +2.213958426e+03
426 +1.583907795e+03 +1.583907795e+03 +1.704497795e+03 +1.704497795e+03
1197 +9.924743639e+02 +9.924743639e+02 +1.113064364e+03 +1.113064364e+03
6409 +6.283106046e+02 +6.283106046e+02 +7.489006046e+02 +7.489006046e+02
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.984527251e+03 +4.984527251e+03 +5.984527251e+03 +5.984527251e+03
7 +3.922104601e+03 +3.922104601e+03 +4.922104601e+03 +4.922104601e+03
11 +2.499298073e+03 +2.499298073e+03 +3.499298073e+03 +3.499298073e+03
445 +1.510800588e+03 +1.510800588e+03 +2.510800588e+03 +2.510800588e+03
858 +9.422492423e+02 +9.422492423e+02 +1.942249242e+03 +1.942249242e+03
2300 +6.298849882e+02 +6.298849882e+02 +1.629884988e+03 +1.629884988e+03
% function evaluation | noise-free fitness - Fopt (-9.166000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.582551241e+03 +5.582551241e+03 +5.490891241e+03 +5.490891241e+03
2 +3.356944852e+03 +3.356944852e+03 +3.265284852e+03 +3.265284852e+03
29 +2.288200759e+03 +2.288200759e+03 +2.196540759e+03 +2.196540759e+03
326 +1.575694220e+03 +1.575694220e+03 +1.484034220e+03 +1.484034220e+03
952 +9.899532553e+02 +9.899532553e+02 +8.982932553e+02 +8.982932553e+02
2862 +6.275778788e+02 +6.275778788e+02 +5.359178788e+02 +5.359178788e+02
% function evaluation | noise-free fitness - Fopt (5.961500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.988170458e+03 +2.988170458e+03 +3.584320458e+03 +3.584320458e+03
37 +2.485841608e+03 +2.485841608e+03 +3.081991608e+03 +3.081991608e+03
801 +1.534203481e+03 +1.534203481e+03 +2.130353481e+03 +2.130353481e+03
1501 +9.655958465e+02 +9.655958465e+02 +1.561745847e+03 +1.561745847e+03
4710 +6.280017371e+02 +6.280017371e+02 +1.224151737e+03 +1.224151737e+03
% function evaluation | noise-free fitness - Fopt (1.325100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.220741042e+03 +3.220741042e+03 +3.353251042e+03 +3.353251042e+03
7 +2.220080319e+03 +2.220080319e+03 +2.352590319e+03 +2.352590319e+03
303 +1.553903192e+03 +1.553903192e+03 +1.686413192e+03 +1.686413192e+03
933 +9.949550207e+02 +9.949550207e+02 +1.127465021e+03 +1.127465021e+03
2684 +6.295712048e+02 +6.295712048e+02 +7.620812048e+02 +7.620812048e+02
% function evaluation | noise-free fitness - Fopt (-2.401800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.457964571e+03 +4.457964571e+03 +4.217784571e+03 +4.217784571e+03
3 +3.314727776e+03 +3.314727776e+03 +3.074547776e+03 +3.074547776e+03
153 +2.437740293e+03 +2.437740293e+03 +2.197560293e+03 +2.197560293e+03
622 +1.546574219e+03 +1.546574219e+03 +1.306394219e+03 +1.306394219e+03
1289 +9.481731481e+02 +9.481731481e+02 +7.079931481e+02 +7.079931481e+02
4324 +6.298065137e+02 +6.298065137e+02 +3.896265137e+02 +3.896265137e+02
% function evaluation | noise-free fitness - Fopt (-3.941600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.384519152e+03 +5.384519152e+03 +4.990359152e+03 +4.990359152e+03
3 +2.770712935e+03 +2.770712935e+03 +2.376552935e+03 +2.376552935e+03
5 +2.236481084e+03 +2.236481084e+03 +1.842321084e+03 +1.842321084e+03
313 +1.537262896e+03 +1.537262896e+03 +1.143102896e+03 +1.143102896e+03
2111 +9.971367960e+02 +9.971367960e+02 +6.029767960e+02 +6.029767960e+02
