% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.672208968e+01 +3.672208968e+01 +1.393320897e+02 +1.393320897e+02 +3.8527e+00 +2.7602e+00
9 +1.618919605e+01 +1.618919605e+01 +1.187991960e+02 +1.187991960e+02 -9.1306e-01 +1.7571e+00
26 +1.466858460e+01 +1.466858460e+01 +1.172785846e+02 +1.172785846e+02 +2.1318e+00 -8.9229e-01
100 +6.468840542e+00 +6.468840542e+00 +1.090788405e+02 +1.090788405e+02 +4.0259e+00 -4.1217e+00
155 +4.842515259e+00 +4.842515259e+00 +1.074525153e+02 +1.074525153e+02 +2.5958e+00 -3.1003e+00
282 +2.857036176e+00 +2.857036176e+00 +1.054670362e+02 +1.054670362e+02 -5.3374e-01 +1.0569e+00
546 +2.358253887e+00 +2.358253887e+00 +1.049682539e+02 +1.049682539e+02 -5.1550e-01 +1.0647e+00
591 +8.269513845e-01 +8.269513845e-01 +1.034369514e+02 +1.034369514e+02 -1.2378e+00 +1.5954e+00
833 +6.309399667e-01 +6.309399667e-01 +1.032409400e+02 +1.032409400e+02 -1.2444e+00 +1.5942e+00
3162 +3.979119868e-01 +3.979119868e-01 +1.030079120e+02 +1.030079120e+02 -1.1956e+00 +1.2219e+00
3362 +2.762300311e-02 +2.762300311e-02 +1.026376230e+02 +1.026376230e+02 -1.1743e+00 +1.2328e+00
4072 +2.509979789e-02 +2.509979789e-02 +1.026350998e+02 +1.026350998e+02 -1.1748e+00 +1.2324e+00
% function evaluation | noise-free fitness - Fopt (9.330000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.101873861e+01 +6.101873861e+01 +1.543187386e+02 +1.543187386e+02 +4.4664e+00 +2.9474e+00
2 +2.108995873e+01 +2.108995873e+01 +1.143899587e+02 +1.143899587e+02 +4.6755e-01 +4.1322e+00
37 +1.553602382e+01 +1.553602382e+01 +1.088360238e+02 +1.088360238e+02 -3.4254e+00 -8.0501e-02
78 +5.804113375e+00 +5.804113375e+00 +9.910411337e+01 +9.910411337e+01 -3.1916e+00 +4.2868e+00
278 +3.434635129e+00 +3.434635129e+00 +9.673463513e+01 +9.673463513e+01 -2.3622e+00 +4.0615e+00
2650 +2.247332631e+00 +2.247332631e+00 +9.554733263e+01 +9.554733263e+01 -2.9992e+00 +3.4945e+00
% function evaluation | noise-free fitness - Fopt (1.364000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.244281067e+01 +6.244281067e+01 +7.608281067e+01 +7.608281067e+01 -3.7131e+00 +4.3946e+00
3 +3.019834939e+01 +3.019834939e+01 +4.383834939e+01 +4.383834939e+01 +3.7506e+00 +3.8069e-01
4 +7.122326427e+00 +7.122326427e+00 +2.076232643e+01 +2.076232643e+01 -4.8640e+00 -4.9401e+00
79 +4.763375153e+00 +4.763375153e+00 +1.840337515e+01 +1.840337515e+01 +1.8844e+00 +1.4739e+00
388 +3.182246835e+00 +3.182246835e+00 +1.682224684e+01 +1.682224684e+01 +1.8948e+00 +1.4817e+00
990 +2.399772073e+00 +2.399772073e+00 +1.603977207e+01 +1.603977207e+01 -3.2765e+00 -2.2923e+00
% function evaluation | noise-free fitness - Fopt (1.948000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.077692350e+01 +4.077692350e+01 +2.355769235e+02 +2.355769235e+02 +2.3919e+00 +2.6984e+00
3 +2.665967811e+01 +2.665967811e+01 +2.214596781e+02 +2.214596781e+02 +3.1858e+00 -1.5368e-01
6 +8.035316602e+00 +8.035316602e+00 +2.028353166e+02 +2.028353166e+02 -5.1408e-01 +1.9520e+00
172 +5.360549762e+00 +5.360549762e+00 +2.001605498e+02 +2.001605498e+02 +4.0381e+00 -2.7462e+00
291 +3.265790482e+00 +3.265790482e+00 +1.980657905e+02 +1.980657905e+02 +4.0528e+00 -2.7359e+00
664 +2.444754255e+00 +2.444754255e+00 +1.972447543e+02 +1.972447543e+02 +3.0847e+00 -2.1843e+00
% function evaluation | noise-free fitness - Fopt (-1.335900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.137075950e+01 +5.137075950e+01 -8.221924050e+01 -8.221924050e+01 +4.1271e+00 +3.1264e+00
3 +2.650399919e+01 +2.650399919e+01 -1.070860008e+02 -1.070860008e+02 -1.3203e-01 -9.0155e-01
12 +1.141310213e+01 +1.141310213e+01 -1.221768979e+02 -1.221768979e+02 -1.6758e-01 -1.7320e+00
62 +5.905152261e+00 +5.905152261e+00 -1.276848477e+02 -1.276848477e+02 -3.7263e+00 +3.7922e+00
191 +3.427003000e+00 +3.427003000e+00 -1.301629970e+02 -1.301629970e+02 +1.1042e+00 -8.1381e-01
425 +1.272072000e+00 +1.272072000e+00 -1.323179280e+02 -1.323179280e+02 +1.1169e+00 -7.9616e-01
