% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.263485225e+05 +9.263485225e+05 +9.264723525e+05 +9.264723525e+05
3 +6.083780844e+05 +6.083780844e+05 +6.085019144e+05 +6.085019144e+05
6 +3.524499024e+05 +3.524499024e+05 +3.525737324e+05 +3.525737324e+05
195 +1.742400101e+05 +1.742400101e+05 +1.743638401e+05 +1.743638401e+05
773 +1.578862492e+05 +1.578862492e+05 +1.580100792e+05 +1.580100792e+05
1710 +7.946343554e+04 +7.946343554e+04 +7.958726554e+04 +7.958726554e+04
1978 +4.877211742e+04 +4.877211742e+04 +4.889594742e+04 +4.889594742e+04
3328 +3.935331468e+04 +3.935331468e+04 +3.947714468e+04 +3.947714468e+04
5536 +2.393183776e+04 +2.393183776e+04 +2.405566776e+04 +2.405566776e+04
7912 +1.575797792e+04 +1.575797792e+04 +1.588180792e+04 +1.588180792e+04
11624 +9.995988559e+03 +9.995988559e+03 +1.011981856e+04 +1.011981856e+04
15544 +6.199679551e+03 +6.199679551e+03 +6.323509551e+03 +6.323509551e+03
18259 +3.827836531e+03 +3.827836531e+03 +3.951666531e+03 +3.951666531e+03
20751 +2.506377668e+03 +2.506377668e+03 +2.630207668e+03 +2.630207668e+03
23426 +1.496499009e+03 +1.496499009e+03 +1.620329009e+03 +1.620329009e+03
25204 +9.551770701e+02 +9.551770701e+02 +1.079007070e+03 +1.079007070e+03
26769 +6.270722667e+02 +6.270722667e+02 +7.509022667e+02 +7.509022667e+02
29157 +3.965756129e+02 +3.965756129e+02 +5.204056129e+02 +5.204056129e+02
31853 +2.430779017e+02 +2.430779017e+02 +3.669079017e+02 +3.669079017e+02
33558 +1.511165380e+02 +1.511165380e+02 +2.749465380e+02 +2.749465380e+02
36422 +9.899499158e+01 +9.899499158e+01 +2.228249916e+02 +2.228249916e+02
39707 +6.305588845e+01 +6.305588845e+01 +1.868858884e+02 +1.868858884e+02
47015 +3.972849171e+01 +3.972849171e+01 +1.635584917e+02 +1.635584917e+02
% function evaluation | noise-free fitness - Fopt (4.751000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.270966859e+05 +6.270966859e+05 +6.271441959e+05 +6.271441959e+05
6 +3.889570883e+05 +3.889570883e+05 +3.890045983e+05 +3.890045983e+05
230 +2.511608032e+05 +2.511608032e+05 +2.512083132e+05 +2.512083132e+05
1803 +1.570822302e+05 +1.570822302e+05 +1.571297402e+05 +1.571297402e+05
2790 +9.990413614e+04 +9.990413614e+04 +9.995164614e+04 +9.995164614e+04
4816 +6.309099991e+04 +6.309099991e+04 +6.313850991e+04 +6.313850991e+04
6480 +3.927294762e+04 +3.927294762e+04 +3.932045762e+04 +3.932045762e+04
8188 +2.436714964e+04 +2.436714964e+04 +2.441465964e+04 +2.441465964e+04
10461 +1.582096798e+04 +1.582096798e+04 +1.586847798e+04 +1.586847798e+04
12188 +9.644287884e+03 +9.644287884e+03 +9.691797884e+03 +9.691797884e+03
13954 +6.293216358e+03 +6.293216358e+03 +6.340726358e+03 +6.340726358e+03
15684 +3.818377387e+03 +3.818377387e+03 +3.865887387e+03 +3.865887387e+03
17193 +2.476489009e+03 +2.476489009e+03 +2.523999009e+03 +2.523999009e+03
19135 +1.502635355e+03 +1.502635355e+03 +1.550145355e+03 +1.550145355e+03
20193 +9.934293869e+02 +9.934293869e+02 +1.040939387e+03 +1.040939387e+03
22596 +6.040720880e+02 +6.040720880e+02 +6.515820880e+02 +6.515820880e+02
24605 +3.933488077e+02 +3.933488077e+02 +4.408588077e+02 +4.408588077e+02
27582 +2.361237573e+02 +2.361237573e+02 +2.836337573e+02 +2.836337573e+02
30559 +1.564137866e+02 +1.564137866e+02 +2.039237866e+02 +2.039237866e+02
34676 +9.990249585e+01 +9.990249585e+01 +1.474124958e+02 +1.474124958e+02
40579 +6.307176845e+01 +6.307176845e+01 +1.105817684e+02 +1.105817684e+02
48838 +3.965326314e+01 +3.965326314e+01 +8.716326314e+01 +8.716326314e+01
% function evaluation | noise-free fitness - Fopt (5.534000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.188161339e+06 +1.188161339e+06 +1.188216679e+06 +1.188216679e+06
2 +8.770029138e+05 +8.770029138e+05 +8.770582538e+05 +8.770582538e+05
5 +5.569383387e+05 +5.569383387e+05 +5.569936787e+05 +5.569936787e+05
14 +2.811900688e+05 +2.811900688e+05 +2.812454088e+05 +2.812454088e+05
459 +2.481791392e+05 +2.481791392e+05 +2.482344792e+05 +2.482344792e+05
1250 +1.271676087e+05 +1.271676087e+05 +1.272229487e+05 +1.272229487e+05
1872 +9.004071711e+04 +9.004071711e+04 +9.009605711e+04 +9.009605711e+04
3201 +5.819067903e+04 +5.819067903e+04 +5.824601903e+04 +5.824601903e+04
4748 +3.972366851e+04 +3.972366851e+04 +3.977900851e+04 +3.977900851e+04
5812 +2.457433264e+04 +2.457433264e+04 +2.462967264e+04 +2.462967264e+04
7209 +1.578067531e+04 +1.578067531e+04 +1.583601531e+04 +1.583601531e+04
8582 +9.521131733e+03 +9.521131733e+03 +9.576471733e+03 +9.576471733e+03
9574 +6.177694409e+03 +6.177694409e+03 +6.233034409e+03 +6.233034409e+03
10978 +3.910048913e+03 +3.910048913e+03 +3.965388913e+03 +3.965388913e+03
11927 +2.490829232e+03 +2.490829232e+03 +2.546169232e+03 +2.546169232e+03
13288 +1.582763808e+03 +1.582763808e+03 +1.638103808e+03 +1.638103808e+03
14608 +9.875200622e+02 +9.875200622e+02 +1.042860062e+03 +1.042860062e+03
16244 +6.171760517e+02 +6.171760517e+02 +6.725160517e+02 +6.725160517e+02
17466 +3.867644017e+02 +3.867644017e+02 +4.421044017e+02 +4.421044017e+02
19312 +2.465858817e+02 +2.465858817e+02 +3.019258817e+02 +3.019258817e+02
21871 +1.539159052e+02 +1.539159052e+02 +2.092559052e+02 +2.092559052e+02
26762 +9.933031820e+01 +9.933031820e+01 +1.546703182e+02 +1.546703182e+02
34809 +6.275865720e+01 +6.275865720e+01 +1.180986572e+02 +1.180986572e+02
54504 +3.978859672e+01 +3.978859672e+01 +9.512859672e+01 +9.512859672e+01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.818512474e+05 +8.818512474e+05 +8.817609174e+05 +8.817609174e+05
6 +4.797136858e+05 +4.797136858e+05 +4.796233558e+05 +4.796233558e+05
13 +2.401170514e+05 +2.401170514e+05 +2.400267214e+05 +2.400267214e+05
567 +1.376908991e+05 +1.376908991e+05 +1.376005691e+05 +1.376005691e+05
1774 +9.788658964e+04 +9.788658964e+04 +9.779625964e+04 +9.779625964e+04
2859 +5.731922091e+04 +5.731922091e+04 +5.722889091e+04 +5.722889091e+04
4683 +3.847785289e+04 +3.847785289e+04 +3.838752289e+04 +3.838752289e+04
6038 +1.941771419e+04 +1.941771419e+04 +1.932738419e+04 +1.932738419e+04
