% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.366802585e+01 +5.366802585e+01 +6.053802585e+01 +6.053802585e+01 +3.9088e+00 +4.2559e-01 -1.6625e+00
2 +2.711587005e+01 +2.711587005e+01 +3.398587005e+01 +3.398587005e+01 +1.7569e+00 +2.5606e+00 -3.4274e+00
3 +1.936140098e+01 +1.936140098e+01 +2.623140098e+01 +2.623140098e+01 -4.3811e+00 +8.8915e-01 +4.0991e+00
4 +8.300535007e+00 +8.300535007e+00 +1.517053501e+01 +1.517053501e+01 -1.5187e+00 +1.5212e+00 +2.1133e+00
29 +1.188747650e+00 +1.188747650e+00 +8.058747650e+00 +8.058747650e+00 -2.1771e+00 +2.2493e+00 -2.9555e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e-02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.569546167e+01 +1.569546167e+01 +1.570546167e+01 +1.570546167e+01 -4.8819e+00 -4.0618e+00 -3.7880e+00
3 +9.323920214e+00 +9.323920214e+00 +9.333920214e+00 +9.333920214e+00 +4.2986e+00 +3.1608e+00 -2.5595e+00
12 +5.504202399e+00 +5.504202399e+00 +5.514202399e+00 +5.514202399e+00 -8.0738e-02 -4.7241e+00 -1.8995e+00
% function evaluation | noise-free fitness - Fopt (-1.306100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.383479050e+01 +2.383479050e+01 -1.067752095e+02 -1.067752095e+02 +3.2487e+00 +1.2424e+00 +2.4826e+00
3 +7.801926388e+00 +7.801926388e+00 -1.228080736e+02 -1.228080736e+02 -4.2839e+00 +1.1545e+00 -4.7828e+00
14 +3.333851651e+00 +3.333851651e+00 -1.272761483e+02 -1.272761483e+02 -6.1021e-01 -4.2331e+00 +1.5784e+00
% function evaluation | noise-free fitness - Fopt (-2.231200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.525137886e+01 +5.525137886e+01 -1.678686211e+02 -1.678686211e+02 -3.1160e+00 -3.2701e+00 +4.6541e+00
3 +1.926877277e+01 +1.926877277e+01 -2.038512272e+02 -2.038512272e+02 -4.6208e+00 +2.2524e+00 -2.3545e+00
12 +1.252980234e+01 +1.252980234e+01 -2.105901977e+02 -2.105901977e+02 +4.8787e+00 -2.0010e+00 +4.4500e+00
16 +7.755720691e+00 +7.755720691e+00 -2.153642793e+02 -2.153642793e+02 -4.4194e+00 +7.2912e-01 -2.7140e+00
% function evaluation | noise-free fitness - Fopt (-4.443000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.702509514e+01 +4.702509514e+01 +2.595095136e+00 +2.595095136e+00 +1.5779e-01 -4.6090e+00 +4.2136e+00
2 +2.016212015e+01 +2.016212015e+01 -2.426787985e+01 -2.426787985e+01 +4.0685e+00 -2.5126e+00 -3.3626e+00
3 +3.492884439e+00 +3.492884439e+00 -4.093711556e+01 -4.093711556e+01 -1.4008e-01 +1.3525e+00 +3.1098e-01
% function evaluation | noise-free fitness - Fopt (1.994000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.665719802e+00 +7.665719802e+00 +2.760571980e+01 +2.760571980e+01 +3.4633e+00 -1.1729e+00 -4.2140e+00
% function evaluation | noise-free fitness - Fopt (2.047400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.490542742e+01 +5.490542742e+01 +2.596454274e+02 +2.596454274e+02 -2.0923e+00 -3.7582e+00 -2.5755e+00
2 +3.974827283e+01 +3.974827283e+01 +2.444882728e+02 +2.444882728e+02 +2.5383e-01 +4.6363e+00 +8.3820e-01
3 +1.804924599e+01 +1.804924599e+01 +2.227892460e+02 +2.227892460e+02 +2.0088e+00 -3.8343e-01 -3.2297e+00
