% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.149458741e+01 +6.149458741e+01 -9.385054126e+02 -9.385054126e+02 +1.7355e+00 +1.6941e+00
2 +8.757234924e+00 +8.757234924e+00 -9.912427651e+02 -9.912427651e+02 +3.4025e+00 -4.0253e+00
3 +1.341719544e+00 +1.341719544e+00 -9.986582805e+02 -9.986582805e+02 +2.1844e+00 -1.6424e+00
16 +6.448960200e-01 +6.448960200e-01 -9.993551040e+02 -9.993551040e+02 -7.0322e-02 +3.5231e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.362719648e+01 +3.362719648e+01 +1.033627196e+03 +1.033627196e+03 +3.9121e+00 -1.3390e+00
2 +1.916351351e+01 +1.916351351e+01 +1.019163514e+03 +1.019163514e+03 +4.1627e+00 +2.7228e+00
3 +1.425745223e+01 +1.425745223e+01 +1.014257452e+03 +1.014257452e+03 +3.7835e+00 -4.6820e+00
7 +4.883952276e-01 +4.883952276e-01 +1.000488395e+03 +1.000488395e+03 -2.9916e+00 -1.8373e-01
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.283798442e+01 +5.283798442e+01 +3.707984424e+00 +3.707984424e+00 +4.8709e-01 -4.7466e+00
2 +2.050681070e+01 +2.050681070e+01 -2.862318930e+01 -2.862318930e+01 -3.0909e+00 +9.0004e-01
3 +9.780268987e+00 +9.780268987e+00 -3.934973101e+01 -3.934973101e+01 -1.5296e-01 -1.8263e+00
10 +5.613595458e+00 +5.613595458e+00 -4.351640454e+01 -4.351640454e+01 -4.0796e+00 +3.8368e+00
% function evaluation | noise-free fitness - Fopt (2.977300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.897929610e+01 +6.897929610e+01 +3.667092961e+02 +3.667092961e+02 -7.3416e-01 -4.4666e+00
2 +1.280736605e+01 +1.280736605e+01 +3.105373660e+02 +3.105373660e+02 -3.7991e+00 -3.6042e+00
13 +8.709192509e+00 +8.709192509e+00 +3.064391925e+02 +3.064391925e+02 +2.5580e+00 -2.4071e-01
